sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:count_validated,ADD_INFO:vocabulary_id,ADD_INFO:vocabulary_concept_code,ADD_INFO:vocabulary_concept_name,ADD_INFO:source_concept,ADD_INFO:values,ADD_INFO:abbreviation,ADD_INFO:category,ADD_INFO:islabresult,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
12668,Ankle Re dorsiflexion MRC,18,,18,,,,Enkel Re dorsaalflexie MRC,Geen spieraanspanning voelbaar/zichtbaar; Spieraanspanning voelbaar/zichtbaar; Beweging in het horizontale vlak mogelijk; Beweging in het verticale vlak mogelijk,Re dorsaalflexie MRC,FYSIO-Functiestoornissen,0,0.78,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
8696,Chest Drain2 Air Leak,22040,,22040,,,,Thoraxdrain2 Luchtlekkage,+; -,Th.drain2/LL,VB-Thoraxdrains,0,0.51,APPROVED,EQUAL,Patrick Thoral,1687030391226,4307599,Air leakage,Observation,MAPS_TO,ATTRIBUTE OF processitems.itemid = 9404,Patrick Thoral,1687030389723,
20141,Transport Circulation (C),669,,669,,,,Transport Circulation (C),CVC; Dialyselijn; Infuus/Venflon; Arterielijn; Botnaald,Transport Circulation (C),Transport Registratie,0,0.58,APPROVED,UNMATCHED,Patrick Thoral,1711461691420,0,Unmapped,,MAPS_TO,,,0,
12669,Hands Li squeeze force MRC,17,,17,,,,Handen Li knijpkracht MRC,Geen spieraanspanning voelbaar/zichtbaar; Spierspanning voelbaar/zichtbaar; Beweging in het horizontale vlak mogelijk; Beweging in het verticale vlak mogelijk; Beweging tegen lichte weerstand mogelijk,Li knijpkracht MRC,FYSIO-Functiestoornissen,0,0.58,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
19289,Physio Mobility Open hand right,744,,744,,,,Fysio Mobiliteit Hand openen rechts,+; -; +/-,Fysio Mobiliteit Hand openen rechts,Fysio-Mobiliteit en Spierkracht,0,0.55,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
8698,Chest drain3 Air leak,4160,,4160,,,,Thoraxdrain3 Luchtlekkage,+; -,Th.drain3/LL,VB-Thoraxdrains,0,0.48,APPROVED,EQUAL,Patrick Thoral,1687030396194,4307599,Air leakage,Observation,MAPS_TO,ATTRIBUTE OF processitems.itemid = 9405,Patrick Thoral,1687030394475,
19797,Attention - Physical -Status02,2707,,2707,,,,Aandacht - fysiek -Status02,Actief; Niet actief,Aandacht - fysiek -Status02,Verpleegkundig dashboard,0,0.34,APPROVED,UNMATCHED,Patrick Thoral,1710326741004,0,Unmapped,,MAPS_TO,,,0,
8730,Wondrain1 Place,32787,,32787,,,,Wonddrain1 Plaats,Douglas; Sub-Hepatisch; Supra-Hepatisch; Intra-Peritoneaal; Retro-Peritoneaal; Bovenbeen Li; Bovenbeen Re; Onderbeen Li; Onderbeen Re; Bovenarm Li; Bovenarm Re; Onderarm Li; Onderarm Re; Ventrikel; Hals Li; Hals Re; Rug; Hoofd; Retro sternaal; Sub-Frenisch; Duodenum,Wdrain1/Plaats,VB-Wonddrains,0,0.40,APPROVED,EQUAL,Patrick Thoral,1687030568171,4085985,Site of drainage,Observation,MAPS_TO,,Patrick Thoral,1687030566162,
16295,Aftercare reactions number of painful images,59,,59,,,,Nazorg reacties aantal pijnlijke beelden,helemaal niet; 1 keer; 2-3 keer; 4-6 keer; iedere dag,Nazorg reacties aantal pijnlijke beelden,Nazorg-poli_Enquete_Brief,0,0.49,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
12670,Hands Re Grip Strength MRC,20,,20,,,,Handen Re knijpkracht MRC,Geen spieraanspanning voelbaar/zichtbaar; Spieraanspanning voelbaar/zichtbaar; Beweging in het horizontale vlak mogelijk; Beweging in het verticale vlak mogelijk; Beweging tegen lichte weerstand mogelijk,Re knijpkracht MRC,FYSIO-Functiestoornissen,0,0.58,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
19290,Physio Mobility Hand closing left,789,,789,,,,Fysio Mobiliteit Hand sluiten links,+; -; +/-,Fysio Mobiliteit Hand sluiten links,Fysio-Mobiliteit en Spierkracht,0,0.53,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
20144,Transportation Disability (D),281,,281,,,,Transport Disability (D),Wakker; Gesedeerd,Transport Disability (D),Transport Registratie,0,0.46,APPROVED,UNMATCHED,Patrick Thoral,1711461691420,0,Unmapped,,MAPS_TO,,,0,
8731,Wondrain2 Place,14972,,14972,,,,Wonddrain2 Plaats,Douglas; Sub-Hepatisch; Supra-Hepatisch; Intra-Peritoneaal; Retro-Peritoneaal; Bovenbeen Li; Bovenbeen Re; Onderbeen Li; Onderbeen Re; Bovenarm Li; Bovenarm Re; Onderarm Li; Onderarm Re; Hals Li; Hals Re; Rug; Hoofd; Retro sternaal; Sub-Frenisch; Duodenum,Wdrain2/Plaats,VB-Wonddrains,0,0.37,APPROVED,EQUAL,Patrick Thoral,1687030572982,4085985,Site of drainage,Observation,MAPS_TO,,Patrick Thoral,1687030571806,
12751,Tube reference point,10458,,10458,,,,Tube referentiepunt,Mondhoek; Tandenrij,Tube referentiepunt,P_Intubatie,0,0.67,APPROVED,EQUAL,Patrick Thoral,1711381644939,4186054,Anatomic reference point,Observation,MAPS_TO,,Patrick Thoral,1711381613884,
12751,Tube reference point,10458,,10458,,,,Tube referentiepunt,Mondhoek; Tandenrij,Tube referentiepunt,P_Intubatie,0,0.67,APPROVED,EQUAL,Patrick Thoral,1711381644939,4097216,Endotracheal tube,Device,MAPS_TO_TYPE,,Patrick Thoral,1711381639060,
8732,Wondrain3 Place,4648,,4648,,,,Wonddrain3 Plaats,Douglas; Sub-Hepatisch; Supra-Hepatisch; Intra-Peritoneaal; Retro-Peritoneaal; Bovenbeen Li; Bovenbeen Re; Onderbeen Li; Onderbeen Re; Bovenarm Li; Bovenarm re; Onderarm Li; Onderarm Re; Ventrikel; Hals Li; Hals Re; Rug; Retro sternaal; Sub-Frenisch; Duodenum,Wdrain3/Plaats,VB-Wonddrains,0,0.34,APPROVED,EQUAL,Patrick Thoral,1687030578483,4085985,Site of drainage,Observation,MAPS_TO,,Patrick Thoral,1687030577246,
20145,Transport Target,279,,279,,,,Transport Doel,Diagnostiek; Interventie; Diagnose & Interventie,Transport Doel,Transport Registratie,0,0.69,APPROVED,UNMATCHED,Patrick Thoral,1711461691420,0,Unmapped,,MAPS_TO,,,0,
16296,Aftercare reactions nightmares,58,,58,,,,Nazorg reacties nachtmerries,helemaal niet; 1 keer; 2-3 keer; 4-6 keer; iedere dag,Nazorg reacties nachtmerries,Nazorg-poli_Enquete_Brief,0,0.65,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
12807,Back of head,4786,,4786,,,,Achterhoofd,Geen; Graad I; Graad II; Graad III; Graad IV (zonder necrose); Graad IV (met necrose),Achterhoofd,Decubitus-Score,0,1.00,APPROVED,EQUAL,Patrick Thoral,1711323741375,4224856,Pressure injury stage,Observation,MAPS_TO,,Patrick Thoral,1711312525125,
12807,Back of head,4786,,4786,,,,Achterhoofd,Geen; Graad I; Graad II; Graad III; Graad IV (zonder necrose); Graad IV (met necrose),Achterhoofd,Decubitus-Score,0,1.00,APPROVED,EQUAL,Patrick Thoral,1711323741375,4183601,Occipital region structure,Spec Anatomic Site,MAPS_TO_TYPE,,Patrick Thoral,1711323738369,
19798,Attention - Physical -Status03,1767,,1767,,,,Aandacht - fysiek -Status03,Actief; Niet actief,Aandacht - fysiek -Status03,Verpleegkundig dashboard,0,0.34,APPROVED,UNMATCHED,Patrick Thoral,1710326741004,0,Unmapped,,MAPS_TO,,,0,
8733,Wondrain4 Place,1165,,1165,,,,Wonddrain4 Plaats,Douglas; Sub-Hepatisch; Supra-Hepatisch; Intra-Peritoneaal; Retro-Peritoneaal; Bovenbeen Li; Bovenbeen Re; Onderbeen Li; Onderbeen Re; Bovenarm Li; Bovenarm Re; Onderarm Li; Onderarm Re; Hals Li; Hals Re; Rug; Retro sternaal; Sub-Frenisch; Duodenum,Wdrain4/Plaats,VB-Wonddrains,0,0.34,APPROVED,EQUAL,Patrick Thoral,1687030582211,4085985,Site of drainage,Observation,MAPS_TO,,Patrick Thoral,1687030581453,
19291,Physio Mobility Hand close right,1016,,1016,,,,Fysio Mobiliteit Hand sluiten rechts,+; -; +/-,Fysio Mobiliteit Hand sluiten rechts,Fysio-Mobiliteit en Spierkracht,0,0.54,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
8825,Ectopia,156550,,156550,,,,Ectopie,Juncesc; Mltform; Doubl; PAC's; PVC's; Ventresc; Trigemie; Bigemie; RonT,Ectopie,HD-Hartritme,0,1.00,APPROVED,EQUAL,Patrick Thoral,1711325627604,4239407,Regularity of heart rhythm,Observation,MAPS_TO,MAP value TO CONDITION_OCCURRENCE,Patrick Thoral,1711325570322,
8829,Pupil Left Reaction,244519,21491763,244519,LOINC,79899-1,Pupillary response Left pupil,Pupil Links Reactie,+; -,Reactie Li,NEURO-Functies,0,0.58,APPROVED,EQUAL,Patrick Thoral,1687020797986,21491763,Left pupil Pupillary response,Measurement,MAPS_TO,,<auto>,1687020660400,
8830,Pupil Right Reaction,242938,21490963,242938,LOINC,79815-7,Pupillary response Right pupil,Pupil Rechts Reactie,+; -,Reactie Re,NEURO-Functies,0,0.58,APPROVED,EQUAL,Patrick Thoral,1687020805891,21490963,Right pupil Pupillary response,Measurement,MAPS_TO,,<auto>,1687020660420,
8832,Pupil Left Size,248779,3026611,248779,LOINC,8641-3,Pupil diameter Left eye Manual,Pupil Links Grootte,1 mm; 2 mm; 3 mm; 4 mm; 5 mm; 6 mm; 7 mm; 8 mm; Pinpoint; Niet getest,Grootte Li,NEURO-Functies,0,0.53,APPROVED,EQUAL,Patrick Thoral,1687020798206,3026611,Left eye Pupil diameter Manual,Measurement,MAPS_TO,,<auto>,1687020660438,
8833,Pupil Right Size,248612,3010321,248612,LOINC,8643-9,Pupil diameter Right eye Manual,Pupil Rechts Grootte,1 mm; 2 mm; 3 mm; 4 mm; 5 mm; 6 mm; 7 mm; 8 mm; Pinpoint; Niet getest,Grootte Re,NEURO-Functies,0,0.52,APPROVED,EQUAL,Patrick Thoral,1687020801711,3010321,Right eye Pupil diameter Manual,Measurement,MAPS_TO,,<auto>,1687020660450,
19376,Via OK,16289,,16289,,,,ViaOK,"Nee; Ja, niet cardio chirurgisch; Ja, cardio chirurgisch",ViaOK,NICE-Overig,0,0.49,APPROVED,EQUAL,Patrick Thoral,1711320489478,4084838,Postoperative visit,Observation,MAPS_TO,,Patrick Thoral,1711320486877,
8840,ABP Place,2,,2,,,,ABP Plaats,Radialis Re,ABP Plaats,HD-Bloeddrukken,0,0.59,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
12809,Different place category,18620,,18620,,,,Andere plek categorie,Geen; Categorie I; Categorie II; Categorie III; Categorie IV (zonder necrose); Categorie IV (met necrose),Cat. andere plek,Decubitus-Score,0,0.62,APPROVED,EQUAL,Patrick Thoral,1711323745349,4224856,Pressure injury stage,Observation,MAPS_TO,,Patrick Thoral,1711312525125,
20146,Transport Exposure (E) drains,293,,293,,,,Transport Exposure (E) drains,Thorax drain; Abdominaal drain; Uro-genitaal drain; Cerebraal drain; Anders; Geen,Transport Exposure (E) drains,Transport Registratie,0,0.50,APPROVED,UNMATCHED,Patrick Thoral,1711461691420,0,Unmapped,,MAPS_TO,,,0,
19596,Mobilize bed/chair,9273,,9273,,,,Mobiliseren bed/stoel,niet; in bed; in stoel,Mobiliseren bed/stoel,Medisch dashboard en statusvoering,0,0.61,APPROVED,INEXACT,Patrick Thoral,1711384528293,4178501,Mobility,Observation,MAPS_TO,,Patrick Thoral,1711384525966,
12810,Bed type,207294,,207294,,,,Bedsoort,Standaard matras; Clinirest; Duo; Total  care; Zandbed; Anders; Primo; Nimbus,Bedsoort,Decubitus-Score,0,1.00,APPROVED,UNMATCHED,Patrick Thoral,1687022943847,21491507,Bed type,Observation,MAPS_TO,DEVICE_EXPOSURE,<auto>,1687020664573,
8848,Ventilator,1315,,1315,,,,Beademingstoestel,Evita 1; Evita 4; Bipap Vision,Ventilator,ZZ-OUD-Resp-Evita Machinegegevens,0,1.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
19799,Attention - Physical -Status04,1069,,1069,,,,Aandacht - fysiek -Status04,Actief; Niet actief,Aandacht - fysiek -Status04,Verpleegkundig dashboard,0,0.33,APPROVED,UNMATCHED,Patrick Thoral,1710326741004,0,Unmapped,,MAPS_TO,,,0,
20147,Transport Mode,282,,282,,,,Transport Modus,Transportkar; Eigen bed van patient,Transport Modus,Transport Registratie,0,0.73,APPROVED,UNMATCHED,Patrick Thoral,1711461691420,0,Unmapped,,MAPS_TO,,,0,
16297,Follow-up reactions recording to occur again,58,,58,,,,Nazorg reacties opname opnieuw plaatsvinden,helemaal niet; 1 keer; 2-3 keer; 4-6 keer; iedere dag,Nazorg reacties opname opnieuw plaatsvinden,Nazorg-poli_Enquete_Brief,0,0.59,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
18692,Complication_Intervention_1,105,,105,,,,Complicatie_Interventie_1,met re-operatie; zonder re-operatie,Complicatie_Interventie_1,Complicatie,0,0.41,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
8889,Number Bronchial toilet,281078,,281078,,,,Aantal Bronchiaaltoilet,1x; 2x; 3x; 4x; 5x; 6x; 7x; 8x,Aantal BT,RESP-Uitzuigen,0,0.60,APPROVED,EQUIVALENT,Patrick Thoral,1711327910633,4239191,Tracheobronchial suctioning,Procedure,MAPS_TO,,Patrick Thoral,1711327902230,
19606,BPS - Ventilation Acceptance,74526,,74526,,,,BPS - Acceptatie beademing,"Toestaan van bewegingen; Af en toe hoesten maar geen reactie tegen beademing in; Ademt actief tegen beademing in; Vecht tegen beademing, beademing niet mogelijk",BPS - Acceptatie beademing,SCORE,0,0.47,APPROVED,UNMATCHED,Patrick Thoral,1687034418118,0,Unmapped,,MAPS_TO,,,0,
6658,IABP Frequency,85460,,21254,,,,IABP Frequentie,01:01; 01:02; 01:03; Uit,IABP Frequentie,HD-IABP,0,0.67,APPROVED,EQUAL,Patrick Thoral,1711382617139,608009,Device setting parameter,Observation,MAPS_TO,ATTRIBUTE OF processitems.itemid = 9164 OR processitems.itemid = 10430,Patrick Thoral,1711382418964,
6658,IABP Frequency,85460,,21254,,,,IABP Frequentie,01:01; 01:02; 01:03; Uit,IABP Frequentie,HD-IABP,0,0.67,APPROVED,EQUAL,Patrick Thoral,1711382617139,4044874,Intra-aortic balloon pump,Device,MAPS_TO_TYPE,ATTRIBUTE OF processitems.itemid = 9164 OR processitems.itemid = 10430,Patrick Thoral,1711382462564,
6671,Heart rhythm,2013206,3022318,2013206,LOINC,8884-9,Heart rate rhythm,Hartritme,NSR; AVblock 1; AVblock 2; AVblock 3; AVblock 2:1; AVblock 3:1; AVBlock 4:1; Compl. blk; PAT-block; ST-depr; Asystolie; Atr Tachy; Atr fib; Atr flut; Junct; PAT; Sinus ari; Sinus arr; Sinus blk; Sinus bra; Sinus Tac; SVT; Ventr arr; VF; VT; >QRS; <ST-segment; >QT-segment; >ST-segment; P.M-ritme; AV-Nodaal; Ventriculair,Ritme,HD-Hartritme,0,0.94,APPROVED,EQUAL,Patrick Thoral,1687022483496,4091457,Cardiac rhythm type,Observation,MAPS_TO,,Patrick Thoral,1687022482165,
6685,Ventilation type Evita 4,44609,3004921,40921,LOINC,20124-4,Ventilation mode Ventilator,Type Beademing Evita 4,CPPV; ASB; CPPV/ASSIST; SIMV/ASB; IPPV; IPPV/ASSIST; CPAP; CPAP/ASB; MMV; MMV/ASB; BIPAP; BIPAP-SIMV/ASB; BIPAP/ASB,Type Evita 4,ZZ-OUD-Resp-Evita Machinegegevens,0,0.33,APPROVED,EQUAL,Patrick Thoral,1687020811297,3004921,Ventilation mode Ventilator,Measurement,MAPS_TO,,<auto>,1687020669719,
6732,Actively opening the eyes,207667,3016335,207667,LOINC,9267-6,Glasgow coma score eye opening,Actief openen van de ogen,Spontane reactie; Reactie op verbale prikkel; Reactie op pijnprikkel; Geen reactie,E,NEURO-GCS,0,0.28,APPROVED,EQUAL,Patrick Thoral,1687020798843,3016335,Glasgow coma score eye opening,Measurement,MAPS_TO,,<auto>,1687020669740,
6734,Best motor response of the arms,198321,3008223,198321,LOINC,9268-4,Glasgow coma score motor,Beste motore reactie van de armen,Volgt verbale commando's op; Localiseert pijn; Spastische reactie (terugtrekken); Decortatie reflex (abnormaal buigen); Strekken; Geen reactie,M,NEURO-GCS,0,0.20,APPROVED,EQUAL,Patrick Thoral,1687020801938,3008223,Glasgow coma score motor,Measurement,MAPS_TO,,<auto>,1687020669749,
6735,Best verbal response,206008,3009094,206008,LOINC,9270-0,Glasgow coma score verbal,Beste verbale reactie,"Helder en adequaat (communicatie mogelijk); Verwarde conversatie; Onduidelijke woorden (pogingen tot communicatie, maar onduidelijk); Onbegrijpelijke geluiden; Geen reactie (geen zichtbare poging tot praten); Geïntubeerd",V,NEURO-GCS,0,0.33,APPROVED,EQUAL,Patrick Thoral,1687020806445,3009094,Glasgow coma score verbal,Measurement,MAPS_TO,,<auto>,1687020669770,
7432,Collection place,24903,3053213,24903,LOINC,47938-6,Specimen source [Identifier] of Body fluid,Afnameplaats,Arterieel; Centrale lijn; PAP; Perifeer veneus; Overig,Afn.plaats BLG,LAB ASTRUPS,1,0.02,APPROVED,EQUAL,Patrick Thoral,1687020802023,3053213,Specimen source [Identifier] of Body fluid,Measurement,MAPS_TO,,<auto>,1687020669802,
20148,Transportation RASS score,197,,197,,,,Transport RASS score,+1 onrustig;  0 alert en kalm; -1 slaperig; -2 lichte sedatie; -3 matige sedatie; -4 diepe sedatie; -5 niet wekbaar,Transport RASS score,Transport Registratie,0,0.71,APPROVED,UNMATCHED,Patrick Thoral,1711461691420,0,Unmapped,,MAPS_TO,,,0,
19607,BPS - Moving body,73526,,73526,,,,BPS - Bewegen lichaam,Geen beweging; Armen licht gebogen; Armen volledig gebogen en vingers gekromd; Armen en handen verkrampt / erg tegenwerken,BPS - Bewegen lichaam,SCORE,0,0.43,APPROVED,UNMATCHED,Patrick Thoral,1687034424851,0,Unmapped,,MAPS_TO,,,0,
19800,Attention - Physical -Status05,701,,701,,,,Aandacht - fysiek -Status05,Actief; Niet actief,Aandacht - fysiek -Status05,Verpleegkundig dashboard,0,0.33,APPROVED,UNMATCHED,Patrick Thoral,1710326741004,0,Unmapped,,MAPS_TO,,,0,
16298,Aftercare reactions of blow,58,,58,,,,Nazorg reacties van slag,helemaal niet; 1 keer; 2-3 keer; 4-6 keer; iedere dag,Nazorg reacties van slag,Nazorg-poli_Enquete_Brief,0,0.66,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
18693,Complication_Intervention_2,3,,3,,,,Complicatie_Interventie_2,met re-operatie; zonder re-operatie,Complicatie_Interventie_2,Complicatie,0,0.41,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
7672,Substitution fluid,3598,,3598,,,,Substitutie vloeistof,BH504; Citraat; HF32bic; BH504/HF32bic,Substitutie vloeistof,CVVH-Afspraken,0,0.81,APPROVED,EQUAL,Patrick Thoral,1711367259366,1988427,Replacement fluid Renal replacement therapy circuit,Measurement,MAPS_TO,,Patrick Thoral,1711367252918,
20149,Transport Transporters,577,,577,,,,Transport Transporteerders,Arts-assistant; Fellow; Intensivist; Verpleegkundige; Leerling-verpleegkundige,Transport Transporteerders,Transport Registratie,0,0.82,APPROVED,UNMATCHED,Patrick Thoral,1711461691420,0,Unmapped,,MAPS_TO,,,0,
16057,Chest drain4 Aspect,318,,318,,,,Thoraxdrain4 Aspect,Sereus; Chyleus; Hemorragisch; Purulent,Th.drain4/Aspect,VB-Thoraxdrains,0,0.51,APPROVED,EQUIVALENT,Patrick Thoral,1711384851465,4218046,Fluid appearance,Measurement,MAPS_TO,ATTRIBUTE OF processitems.itemid = 12583,Patrick Thoral,1711384769068,
16057,Chest drain4 Aspect,318,,318,,,,Thoraxdrain4 Aspect,Sereus; Chyleus; Hemorragisch; Purulent,Th.drain4/Aspect,VB-Thoraxdrains,0,0.51,APPROVED,EQUIVALENT,Patrick Thoral,1711384851465,4121351,Chest drain,Device,MAPS_TO_TYPE,ATTRIBUTE OF processitems.itemid = 12583,Patrick Thoral,1711384809722,
7969,ReasonStakingCVVH,1872,,1872,,,,RedenStakenCVVH,"Arteriele druk alarm(catheter!); PV en PBE hoog (gestolde veneuze kamer); PBE en FDP hoog, neg lim. PD2 (stolling filter); TMP verhoogd en neg limiet van PD2 (verzadiging filter); Wrong UF  control (Probeer reset); Herstel nierfunctie; Onderzoek buiten afdeling; Actieve bloeding; Apparaat elders nodig; Technisch probleem; Overig; Operatie; Overleden; Draait 72uur en verzadigde filter",RedenStaken,CVVH-Gegevens,0,0.40,APPROVED,UNMATCHED,Patrick Thoral,1711367723996,0,Unmapped,,MAPS_TO,,,0,
8189,Route of administration,647264,3000022,647264,LOINC,3152-6,Inhaled oxygen mechanism Dose,Toedieningsweg,Diep Nasaal; Nasaal; Kapje; Kunstneus; O2-bril; Kinnebak; Nebulizer; Waterset; Trach.stoma; B.Lucht; Ambu; Guedel; DL-tube; CPAP; Non-Rebreathing masker; Spreekcanule; Spreekklepje,Toediening,RESP-O2aanbod,0,0.05,APPROVED,EQUAL,Patrick Thoral,1710337352134,45769206,Oxygen therapy support,Observation,MAPS_TO,MAP value TO DEVICE_EXPOSURE,Patrick Thoral,1710337317750,
18697,Complication_Outcome_1,122,,122,,,,Complicatie_Uitkomst_1,Herstel zonder functieverlies; Herstel met functieverlies; Dood,Complicatie_Uitkomst_1,Complicatie,0,0.32,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
20348,CAM-ICU auditory test,2446,,2446,,,,CAM-ICU auditieve test,1  goed; 2  goed; 3  goed; 4  goed; 5  goed; 6  goed; 7  goed; 8   goed; 9  goed; 10 goed; 0 goed (score niet mogelijjk),CAM-ICU auditieve test,Delier-Overig,0,0.56,APPROVED,UNMATCHED,Patrick Thoral,1687111052928,0,Unmapped,,MAPS_TO,,,0,
8200,pacemaker mode,13743,,13743,SNOMED CT,30511000146102,Cardiac pacemaker mode,Pacemaker mode,DOO; DVI; VDD; DDD; VVI; DDD500; VOO; VVT; Uit,PM_Mode,HD-Hartritme,0,1.00,APPROVED,EQUAL,Patrick Thoral,1687034939242,1989388,Pacemaker mode,Measurement,MAPS_TO,,<auto>,1687020677084,
16058,Chest drain5 Aspect,41,,41,,,,Thoraxdrain5 Aspect,Sereus; Hemorragisch; Purulent,Th.drain5/Aspect,VB-Thoraxdrains,0,0.51,APPROVED,EQUIVALENT,Patrick Thoral,1711384852829,4218046,Fluid appearance,Measurement,MAPS_TO,ATTRIBUTE OF processitems.itemid = 12584,Patrick Thoral,1711384776414,
16058,Chest drain5 Aspect,41,,41,,,,Thoraxdrain5 Aspect,Sereus; Hemorragisch; Purulent,Th.drain5/Aspect,VB-Thoraxdrains,0,0.51,APPROVED,EQUIVALENT,Patrick Thoral,1711384852829,4121351,Chest drain,Device,MAPS_TO_TYPE,ATTRIBUTE OF processitems.itemid = 12584,Patrick Thoral,1711384814910,
19801,Attention - Physical -Status06,358,,358,,,,Aandacht - fysiek -Status06,Actief; Niet actief,Aandacht - fysiek -Status06,Verpleegkundig dashboard,0,0.33,APPROVED,UNMATCHED,Patrick Thoral,1710326741004,0,Unmapped,,MAPS_TO,,,0,
18698,Complication_Outcome_2,1,,1,,,,Complicatie_Uitkomst_2,Herstel zonder functieverlies,Complicatie_Uitkomst_2,Complicatie,0,0.33,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
16059,Chest drain6 Aspect,13,,13,,,,Thoraxdrain6 Aspect,Sereus; Hemorragisch,Th.drain6/Aspect,VB-Thoraxdrains,0,0.49,APPROVED,EQUIVALENT,Patrick Thoral,1711384855933,4218046,Fluid appearance,Measurement,MAPS_TO,ATTRIBUTE OF processitems.itemid = 12585,Patrick Thoral,1711384782999,
16059,Chest drain6 Aspect,13,,13,,,,Thoraxdrain6 Aspect,Sereus; Hemorragisch,Th.drain6/Aspect,VB-Thoraxdrains,0,0.49,APPROVED,EQUIVALENT,Patrick Thoral,1711384855933,4121351,Chest drain,Device,MAPS_TO_TYPE,ATTRIBUTE OF processitems.itemid = 12585,Patrick Thoral,1711384826368,
16299,Aftercare reactions to physical symptoms,57,,57,,,,Nazorg reacties lichamelijke verschijnselen,helemaal niet; 1 keer; 2-3 keer; 4-6 keer; iedere dag,Nazorg reacties lichamelijke verschijnselen,Nazorg-poli_Enquete_Brief,0,0.54,APPROVED,UNMATCHED,Patrick Thoral,1711460397020,0,Unmapped,,MAPS_TO,,,0,
8400,Defaecation consistency,1,,1,,,,Defaecatie consistentie,Dun/breiig,DefConsistentie,Gastro-intestinaal,0,0.75,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
8616,Filter type,3322,,3322,,,,Filtertype,UF 205; F60 hps; AV600s,Filtertype,CVVH-Afspraken,0,0.62,APPROVED,UNMATCHED,Patrick Thoral,1710337424837,0,Unmapped,,MAPS_TO,,,0,
20349,CAM-ICU disorganized thinking assignments,97,,97,,,,CAM-ICU ongeorganiseerd denken opdrachten,Fout; Goed,CAM-ICU ongeorganiseerd denken opdrachten,Delier-Overig,0,0.57,APPROVED,UNMATCHED,Patrick Thoral,1687111061635,0,Unmapped,,MAPS_TO,,,0,
19802,Attention - Physical -Status07,236,,236,,,,Aandacht - fysiek -Status07,Actief; Niet actief,Aandacht - fysiek -Status07,Verpleegkundig dashboard,0,0.33,APPROVED,UNMATCHED,Patrick Thoral,1710326741004,0,Unmapped,,MAPS_TO,,,0,
8647,IABP trigger,85228,,21010,,,,IABP Trigger,ECG; Pressure; Pacer V; Internal,IABP Trigger,HD-IABP,0,0.61,APPROVED,EQUAL,Patrick Thoral,1711382616380,608009,Device setting parameter,Observation,MAPS_TO,ATTRIBUTE OF processitems.itemid = 9164 OR processitems.itemid = 10430,Patrick Thoral,1711382565517,
8647,IABP trigger,85228,,21010,,,,IABP Trigger,ECG; Pressure; Pacer V; Internal,IABP Trigger,HD-IABP,0,0.61,APPROVED,EQUAL,Patrick Thoral,1711382616380,4044874,Intra-aortic balloon pump,Device,MAPS_TO_TYPE,ATTRIBUTE OF processitems.itemid = 9164 OR processitems.itemid = 10430,Patrick Thoral,1711382606101,
16084,Cardioversion Indication,377,,377,,,,Cardioversie Indicatie,SVT - A. fibrillatie; SVT - A. flutter; SVT - A. tachycardie; VT + Output; Anders,Cardioversie Indicatie,Klinische verrichting Circulatie,0,0.84,APPROVED,EQUIVALENT,Patrick Thoral,1711448628698,4353741,Cardioversion,Procedure,MAPS_TO,,Patrick Thoral,1711448625237,
8650,IABP curve,3255,,3255,,,,IABP Curve,Correct; Niet correct,IABP Curve,HD-IABP,0,0.63,APPROVED,UNMATCHED,Patrick Thoral,1710337794644,0,Unmapped,,MAPS_TO,,,0,
