source_concept_id,source_concept,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,categoryid,category,category_en,ordercategoryid,ordercategory,islabresult,valueid,value,unitid,unit,ucum_code,low_normal_value,high_normal_value,expected_min_value,expected_max_value,table,count,count_validated,source_concept_en,concept_id,concept_name
15043-42,Soep (Gebonden) 150ml,,,,,Soep (Gebonden) 150ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,195,,Soup (Bound) 150ml,,
15044-42,Soep (Gebonden) 250ml,,,,,Soep (Gebonden) 250ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,86,,Soup (Bound) 250ml,,
15045-42,Soep (Gebonden) x ml,,,,,Soep (Gebonden) x ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,16,,Soup (Tied) x ml,,
15046-42,Soep (Helder) 200ml,,,,,Soep (Helder) 200ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,330,,Soup (Clear) 200ml,,
15047-42,Soep (Helder) 50ml,,,,,Soep (Helder) 50ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,96,,Soup (Clear) 50ml,,
15048-42,Soep (Helder) 100ml,,,,,Soep (Helder) 100ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,135,,Soup (Clear) 100ml,,
15049-42,Soep (Helder) 150ml,,,,,Soep (Helder) 150ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,177,,Soup (Clear) 150ml,,
15050-42,Soep (Helder) 250ml,,,,,Soep (Helder) 250ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,50,,Soup (Clear) 250ml,,
15051-42,Soep (Helder) x ml,,,,,Soep (Helder) x ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,15,,Soup (Clear) x ml,,
15052-42,Milkshake 200ml,,,,,Milkshake 200ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,47,,Milkshake 200ml,,
15053-42,Milkshake 50ml,,,,,Milkshake 50ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,10,,Milkshake 50ml,,
15054-42,Milkshake 100ml,,,,,Milkshake 100ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,10,,Milkshake 100ml,,
15055-42,Milkshake 150ml,,,,,Milkshake 150ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,7,,Milkshake 150ml,,
15056-42,Milkshake 250ml,,,,,Milkshake 250ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,14,,Milkshake 250ml,,
15057-42,Milkshake x ml,,,,,Milkshake x ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,3,,Milkshake x ml,,
15058-42,Melk/yoghurt  100ml,,,,,Melk/yoghurt  100ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,804,,Milk/yogurt 100ml,,
15059-42,Melk/yoghurt  50ml,,,,,Melk/yoghurt  50ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,384,,Milk/yogurt 50ml,,
15060-42,Melk/yoghurt  200ml,,,,,Melk/yoghurt  200ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,1804,,Milk/yoghurt 200ml,,
15061-42,Melk/yoghurt  250ml,,,,,Melk/yoghurt  250ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,594,,Milk/yogurt 250ml,,
15062-42,Melk/yoghurt  x ml,,,,,Melk/yoghurt  x ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,117,,Milk/yogurt x ml,,
15063-42,Karnemelk 250ml,,,,,Karnemelk 250ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,143,,Buttermilk 250ml,,
15064-42,Karnemelk 50ml,,,,,Karnemelk 50ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,34,,Buttermilk 50ml,,
15065-42,Karnemelk 100ml,,,,,Karnemelk 100ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,95,,Buttermilk 100ml,,
15066-42,Karnemelk 200ml,,,,,Karnemelk 200ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,380,,Buttermilk 200ml,,
15067-42,Karnemelk x ml,,,,,Karnemelk x ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,11,,Buttermilk x ml,,
15068-42,Chocolademelk 200ml,,,,,Chocolademelk 200ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,159,,Chocolate milk 200ml,,
15069-42,Chocolademelk 100ml,,,,,Chocolademelk 100ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,43,,Chocolate milk 100ml,,
15070-42,Chocolademelk 50ml,,,,,Chocolademelk 50ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,19,,Chocolate milk 50ml,,
15071-42,Chocolademelk 150ml,,,,,Chocolademelk 150ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,106,,Chocolate milk 150ml,,
15072-42,Chocolademelk 250ml,,,,,Chocolademelk 250ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,44,,Chocolate milk 250ml,,
15073-42,Chocolademelk x ml,,,,,Chocolademelk x ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,4,,Chocolate milk x ml,,
15075-42,Nutridrink/Fortifresh 100ml,,,,,Nutridrink/Fortifresh 100ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,211,,Nutridrink/Fortifresh 100ml,,
15076-42,Nutridrink/Fortifresh 50ml,,,,,Nutridrink/Fortifresh 50ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,110,,Nutridrink/Fortifresh 50ml,,
15077-42,Nutridrink/Fortifresh 150ml,Nutridrink/Fortifresh 150ml,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",Nutridrink/Fortifresh 150ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,242,,Nutridrink/Fortifresh 150ml,21605350,"Fat/carbohydrates/proteins/minerals/vitamins, combinations"
15078-42,Nutridrink/Fortifresh 250ml,,,,,Nutridrink/Fortifresh 250ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,84,,Nutridrink/Fortifresh 250ml,,
15079-42,Nutridrink/Fortifresh x ml,,,,,Nutridrink/Fortifresh x ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,59,,Nutridrink/Fortifresh x ml,,
15080-42,Ensini 100ml,,,,,Ensini 100ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,20,,Ensini 100ml,,
15081-42,Ensini 200ml,,,,,Ensini 200ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,40,,Ensini 200ml,,
15082-42,Ensini 50ml,,,,,Ensini 50ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,11,,Ensini 50ml,,
15083-42,Ensini 150ml,,,,,Ensini 150ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,17,,Ensini 150ml,,
15084-42,Ensini 250ml,,,,,Ensini 250ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,6,,Ensini 250ml,,
15085-42,Ensini x ml,,,,,Ensini x ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,1,,Ensini x ml,,
15086-42,Vla 250ml,,,,,Vla 250ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,469,,Custard 250ml,,
15087-42,Vla 50ml,,,,,Vla 50ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,663,,Custard 50ml,,
15088-42,Vla 100ml,,,,,Vla 100ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,964,,Custard 100ml,,
15089-42,Vla 200ml,,,,,Vla 200ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,1237,,Custard 200ml,,
15090-42,Vla x ml,,,,,Vla x ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,114,,Custard x ml,,
15091-42,Verrijkte vla 50ml,,,,,Verrijkte vla 50ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,133,,Enriched custard 50ml,,
15092-42,Verrijkte vla 150ml,,,,,Verrijkte vla 150ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,438,,Enriched custard 150ml,,
15093-42,Verrijkte vla 250ml,,,,,Verrijkte vla 250ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,89,,Enriched custard 250ml,,
15094-42,Verrijkte vla 100ml,,,,,Verrijkte vla 100ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,277,,Enriched custard 100ml,,
15095-42,Verrijkte vla 200ml,,,,,Verrijkte vla 200ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,367,,Enriched custard 200ml,,
15096-42,Verrijkte vla x ml,,,,,Verrijkte vla x ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,23,,Enriched custard x ml,,
15097-42,Vruchtenkwark 100ml,,,,,Vruchtenkwark 100ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,190,,Fruit quark 100ml,,
15098-42,Vruchtenkwark 200ml,,,,,Vruchtenkwark 200ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,226,,Fruit quark 200ml,,
15099-42,Vruchtenkwark 50ml,,,,,Vruchtenkwark 50ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,82,,Fruit quark 50ml,,
15100-42,Vruchtenkwark 150ml,,,,,Vruchtenkwark 150ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,531,,Fruit quark 150ml,,
15101-42,Vruchtenkwark 250ml,,,,,Vruchtenkwark 250ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,39,,Fruit quark 250ml,,
15102-42,Vruchtenkwark x ml,,,,,Vruchtenkwark x ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,12,,Fruit quark x ml,,
15103-42,Vruchtenyoghurt 100ml,,,,,Vruchtenyoghurt 100ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,152,,Fruit yogurt 100ml,,
15104-42,Vruchtenyoghurt 200ml,,,,,Vruchtenyoghurt 200ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,141,,Fruit yogurt 200ml,,
15105-42,Vruchtenyoghurt 50ml,,,,,Vruchtenyoghurt 50ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,59,,Fruit yogurt 50ml,,
15106-42,Vruchtenyoghurt 150ml,,,,,Vruchtenyoghurt 150ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,266,,Fruit yogurt 150ml,,
15107-42,Vruchtenyoghurt 250ml,,,,,Vruchtenyoghurt 250ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,22,,Fruit yoghurt 250ml,,
15108-42,Vruchtenyoghurt x ml,,,,,Vruchtenyoghurt x ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,10,,Fruit yogurt x ml,,
15109-42,1 Roomijs (bekertje) 65ml,,,,,1 Roomijs (bekertje) 65ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,352,,1 Ice cream (cup) 65ml,,
15110-42,1/2 Roomijs (bekertje),,,,,1/2 Roomijs (bekertje),677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,70,,1/2 ice cream (cup),,
15111-42,1/4 Roomijs (bekertje),,,,,1/4 Roomijs (bekertje),677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,39,,1/4 ice cream (cup),,
15112-42,3/4 Roomijs (bekertje),,,,,3/4 Roomijs (bekertje),677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,30,,3/4 ice cream (cup),,
15113-42,Vruchtensap 100ml,,,,,Vruchtensap 100ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,301,,Fruit juice 100ml,,
15114-42,Vruchtensap 200ml,,,,,Vruchtensap 200ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,877,,Fruit juice 200ml,,
15115-42,Vruchtensap 50ml,,,,,Vruchtensap 50ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,133,,Fruit juice 50ml,,
15116-42,Vruchtensap 150ml,,,,,Vruchtensap 150ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,463,,Fruit juice 150ml,,
15117-42,Vruchtensap 250ml,,,,,Vruchtensap 250ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,322,,Fruit juice 250ml,,
15118-42,Vruchtensap x ml,,,,,Vruchtensap x ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,51,,Fruit juice x ml,,
15119-42,Frisdrank 100ml,,,,,Frisdrank 100ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,172,,Soft drink 100ml,,
15120-42,Frisdrank 200ml,,,,,Frisdrank 200ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,509,,Soft drink 200ml,,
15121-42,Frisdrank 50ml,,,,,Frisdrank 50ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,77,,Soft drink 50ml,,
15122-42,Frisdrank 150ml,,,,,Frisdrank 150ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,260,,Soft drink 150ml,,
15123-42,Frisdrank 250ml,,,,,Frisdrank 250ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,257,,Soft drink 250ml,,
15124-42,Frisdrank x ml,,,,,Frisdrank x ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,29,,Soft drink x ml,,
15125-42,Goede Morgen 100ml,,,,,Goede Morgen 100ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,93,,Good Morning 100ml,,
15126-42,Goede Morgen 200ml,,,,,Goede Morgen 200ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,167,,Good Morning 200ml,,
15127-42,Goede Morgen 50ml,,,,,Goede Morgen 50ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,48,,Good Morning 50ml,,
15128-42,Goede Morgen 150ml,,,,,Goede Morgen 150ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,105,,Good Morning 150ml,,
15129-42,Goede Morgen 250ml,,,,,Goede Morgen 250ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,215,,Good Morning 250ml,,
15130-42,Goede Morgen x ml,,,,,Goede Morgen x ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,13,,Good Morning x ml,,
15131-42,Pap 100ml,,,,,Pap 100ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,250,,Porridge 100ml,,
15132-42,Pap 200ml,,,,,Pap 200ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,671,,Porridge 200ml,,
15133-42,Pap 50ml,,,,,Pap 50ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,181,,Porridge 50ml,,
15134-42,Pap 150ml,,,,,Pap 150ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,344,,Porridge 150ml,,
15135-42,Pap 250ml,,,,,Pap 250ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,170,,Porridge 250ml,,
15136-42,Pap x ml,,,,,Pap x ml,677,Voeding-Intake-Vocht,,42,Voeding Drinken,,,,,,,,,,,drugitems,43,,Pap x ml,,
15181-31,Legendal (Lactulose),,,,,Legendal (Lactulose),268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,110,,Legendal (Lactulose),,
15256-27,Tacrolimus (Prograft),,,,,Tacrolimus (Prograft),268,Medicatie,,27,Injecties Overig,,,,,,,,,,,drugitems,7,,Tacrolimus (Prograft),,
15256-65,Tacrolimus (Prograft),,,,,Tacrolimus (Prograft),268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,487,,Tacrolimus (Prograf),,
15256-32,Tacrolimus (Prograft),,,,,Tacrolimus (Prograft),268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,388,,Tacrolimus (Prograf),,
15296-27,Research ART-123/Placebo,,,,,Research ART-123/Placebo,268,Medicatie,,27,Injecties Overig,,,,,,,,,,,drugitems,44,,Research ART-123/Placebo,,
15313-118,AP REN - Studie,,,,,AP REN - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,2,,AP REN - Study,,
15317-65,Research AP REN/Placebo,,,,,Research AP REN/Placebo,268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,6,,Research AP REN/Placebo,,
15445-71,Vitamine B  complex,,,,,Vitamine B  complex,268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,310,,Vitamin B complex,,
15704-25,Protrombinecomplex (Beriplex),Prothrombin complex concentrate (Beriplex),ATC,B02BD01,"coagulation factor IX, II, VII and X in combination",Protrombinecomplex (Beriplex),268,Medicatie,,25,Injecties Haematologisch,,,,,,,,,,,drugitems,291,,Prothrombin complex concentrate (Beriplex),21601061,"coagulation factor IX, II, VII and X in combination; parenteral"
15719-119,Ultravist 300 (Contrastvloeistof),,,,,Ultravist 300 (Contrastvloeistof),268,Medicatie,,119,Niet IV Groot Volume,,,,,,,,,,,drugitems,60,,Ultravist 300 (Contrast Fluid),,
15720-31,(A/M)Atrovent:Mucomyst 1:1,ipratropium bromide/acetylcysteine,ATC,R03BB01,ipratropium bromide,(A/M)Atrovent:Mucomyst 1:1,268,Medicatie,,31,Niet iv Tractus Digestivus,,,,,,,,,,,drugitems,1131,,ipratropium bromide/acetylcysteine,21603293,ipratropium bromide; inhalant
15720-70,(A/M)Atrovent:Mucomyst 1:1,ipratropium bromide/acetylcysteine,ATC,R03BB01,ipratropium bromide,(A/M)Atrovent:Mucomyst 1:1,268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,13535,,ipratropium bromide/acetylcysteine,21603293,ipratropium bromide; inhalant
15730-118,SAPS - Studie,,,,,SAPS - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,439,,SAPS - Study,,
15739-15,Ecalta (Anidulafungine),anidulafungin,ATC,J02AX06,anidulafungin,Ecalta (Anidulafungine),268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,1520,,anidulafungin,21603088,anidulafungin; parenteral
15794-118,Alarm Bleeding - Studie,,,,,Alarm Bleeding - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,2,,Alarm Bleeding - Study,,
16113-30,Amiodaron,amiodarone ,ATC,C01BD01,amiodarone,Amiodaron,268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,1317,,amiodarone ,21600270,amiodarone; systemic
16113-24,Amiodaron,amiodarone ,ATC,C01BD01,amiodarone,Amiodaron,268,Medicatie,,24,Injecties Circulatie/Diuretica,,,,,,,,,,,drugitems,411,,amiodarone ,21600270,amiodarone; systemic
16187-119,Telebrix Gastro,,,,,Telebrix Gastro,268,Medicatie,,119,Niet IV Groot Volume,,,,,,,,,,,drugitems,271,,Telebrix Gastro,,
16360-29,Quetiapine (Seroquel),quetiapine,ATC,N05AH04,quetiapine,Quetiapine (Seroquel),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,1534,,quetiapine,21604544,quetiapine; oral
16361-70,Dornase-alfa (Pulmozyme),,,,,Dornase-alfa (Pulmozyme),268,Medicatie,,70,Niet iv Tractus Respiratorius,,,,,,,,,,,drugitems,3,,Dornase alpha (Pulmozyme),,
16364-118,Anidulafungin - Studie,,,,,Anidulafungin - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,1,,Anidulafungin - Study,,
16365-118,Glutamine dipeptide - Studie,,,,,Glutamine dipeptide - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,19,,Glutamine dipeptide - Study,,
16366-118,VIDD - Studie,,,,,VIDD - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,8,,VIDD - Study,,
16367-15,Research Anidulafungin/placebo,,,,,Research Anidulafungin/placebo,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,25,,Research Anidulafungin/placebo,,
16368-15,Research Caspofungin/placebo,,,,,Research Caspofungin/placebo,268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,22,,Research Caspofungin/placebo,,
16369-32,Hydroxycarbamide (Hydrea),,,,,Hydroxycarbamide (Hydrea),268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,45,,Hydroxycarbamide (Hydrea),,
16370-27,Tetanusvaccin,,,,,Tetanusvaccin,268,Medicatie,,27,Injecties Overig,,,,,,,,,,,drugitems,100,,Tetanus Vaccine,,
16457-118,Camaro - Studie,,,,,Camaro - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,16,,Camaro - Study,,
16750-118,Phoenix - Studie,,,,,Phoenix - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,3,,Phoenix - Study,,
16788-29,Rivastigmine (Exelon),,,,,Rivastigmine (Exelon),268,Medicatie,,29,Niet iv CZS/Sedatie/Analgetica,,,,,,,,,,,drugitems,26,,Rivastigmine (Exelon),,
16799-39,Olimel N9,,,,,Olimel N9,381,INFUUS-TPV,,39,Voeding Parenteraal,,,,,,,,,,,drugitems,1028,,Olivel N9,,
16817-55,Research PHP/Placebo,,,,,Research PHP/Placebo,379,INFUUS-Crystalloïd,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,13,,Research PHP/Placebo,,
16851-114,Nutrison Soya,,,,,Nutrison Soya,614,SONDEVOEDING NIEUW,,114,Voeding Enteraal ,,,,,,,,,,,drugitems,83,,Nutrison Soya,,
16853-118,TBI - Studie,,,,,TBI - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,6,,TBI - Study,,
16854-55,Research BHR-100/Placebo,,,,,Research BHR-100/Placebo,379,INFUUS-Crystalloïd,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,62,,Research BHR-100/Placebo,,
16893-118,ROTEM bij hypothermie - Studie,,,,,ROTEM bij hypothermie - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,8,,ROTEM in hypothermia - Study,,
16904-55,Drukzak IABP,,,,,Drukzak IABP,379,INFUUS-Crystalloïd,,55,Infuus - Crystalloid,,,,,,,,,,,drugitems,114,,Pressure bag IABP,,
16907-118,BLENT - Studie,,,,,BLENT - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,6,,BLENT - Study,,
16913-118,Aminozuur-tracer studie,,,,,Aminozuur-tracer studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,3,,Amino acid tracer study,,
16914-118,Human dipep AA studie,,,,,Human dipep AA studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,5,,Human dipep AA study,,
16917-25,Fibrinogeen inj/inf,,,,,Fibrinogeen inj/inf,268,Medicatie,,25,Injecties Haematologisch,,,,,,,,,,,drugitems,61,,Fibrinogen inj/inf,,
16963-71,Cinalcet (Mimpara),,,,,Cinalcet (Mimpara),268,Medicatie,,71,Niet iv Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,33,,Cinalcet (Mimpara),,
17039-118,Anidulafungin studie Apotheek - Studie,,,,,Anidulafungin studie Apotheek - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,14,,Anidulafungin study Pharmacy - Study,,
18674-65,Argatroban (Arganova),,,,,Argatroban (Arganova),268,Medicatie,,65,2. Spuitpompen,,,,,,,,,,,drugitems,598,,Argatroban (Arganova),,
18675-15,Amfotericine B in liposomen (Ambisome ),liposomal amphotericin B,ATC,J02AA01,amphotericin B,Amfotericine B in liposomen (Ambisome ),268,Medicatie,,15,Injecties Antimicrobiele middelen,,,,,,,,,,,drugitems,329,,liposomal amphotericin B,21603074,amphotericin B; parenteral
18707-30,Prasugrel (Efient),,,,,Prasugrel (Efient),268,Medicatie,,30,Niet iv Circulatie/Diurese,,,,,,,,,,,drugitems,990,,Prasugrel (Efient),,
18733-118,ISPRO - Studie,,,,,ISPRO - Studie,658,Research-Processen,,118,Research,,,,,,,,,,,drugitems,25,,ISPRO - Study,,
18743-32,Tacrolimus (Advagraf),,,,,Tacrolimus (Advagraf),268,Medicatie,,32,Niet iv Overig,,,,,,,,,,,drugitems,269,,Tacrolimus (Advagraf),,
18746-25,Rituximab (MABTHERA),,,,,Rituximab (MABTHERA),268,Medicatie,,25,Injecties Haematologisch,,,,,,,,,,,drugitems,3,,Rituximab (MABTHERA),,
18751-25,Alemtuzumab,,,,,Alemtuzumab,268,Medicatie,,25,Injecties Haematologisch,,,,,,,,,,,drugitems,1,,Alemtuzumab,,
18753-25,Bevacizumab,,,,,Bevacizumab,268,Medicatie,,25,Injecties Haematologisch,,,,,,,,,,,drugitems,1,,Bevacizumab,,
18754-25,Bortezomib (VELCADE),,,,,Bortezomib (VELCADE),268,Medicatie,,25,Injecties Haematologisch,,,,,,,,,,,drugitems,5,,Bortezomib (VELCADE),,
18771-67,Pegvisomant (SOMAVERT),,,,,Pegvisomant (SOMAVERT),268,Medicatie,,67,Injecties Hormonen/Vitaminen/Mineralen,,,,,,,,,,,drugitems,2,,Pegvisomant (SOMAVERT),,
18773-25,Nonacog ALFA (FACTOR IX),,,,,Nonacog ALFA (FACTOR IX),268,Medicatie,,25,Injecties Haematologisch,,,,,,,,,,,drugitems,32,,Nonacog ALFA (FACTOR IX),,
