source_concept_id,source_concept,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,categoryid,category,category_en,ordercategoryid,ordercategory,islabresult,valueid,value,unitid,unit,ucum_code,low_normal_value,high_normal_value,expected_min_value,expected_max_value,table,count,count_validated,source_concept_en
11692,Met-Hb (bloed),,,,,Met-Hb (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,0,3,,,numericitems,2714,2714,Met-Hb (blood)
11695,A1-FR. (bloed),,,,,A1-FR. (bloed),490,LAB-Chem-bloed,,,,1,,,191,Geen,,,,,,numericitems,59,59,A1-FR. (blood)
11699,Alfa 2 antiplasmine activiteit (bloed),,,,,Alfa 2 antiplasmine activiteit (bloed),490,LAB-Chem-bloed,,,,1,,,191,Geen,,60,,,,numericitems,4,4,Alpha 2 antiplasmin activity (blood)
11700,A2-FR. (bloed),,,,,A2-FR. (bloed),490,LAB-Chem-bloed,,,,1,,,191,Geen,,,,,,numericitems,60,60,A2-FR. (blood)
11705,ALB.FR. (bloed),,,,,ALB.FR. (bloed),490,LAB-Chem-bloed,,,,1,,,191,Geen,,,,,,numericitems,59,59,ALB.FR. (blood)
11709,Antitrombine 3 (bloed),,,,,Antitrombine 3 (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,80,,,,numericitems,120,120,Antithrombin 3 (blood)
11710,Baso % (bloed),,,,,Baso % (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,2,,,numericitems,3937,3937,Baso % (blood)
11712,BETA-FR. (bloed),,,,,BETA-FR. (bloed),490,LAB-Chem-bloed,,,,1,,,191,Geen,,,,,,numericitems,59,59,BETA-FR. (blood)
11716,Blasten % (bloed),,,,,Blasten % (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,1901,1901,Blast % (blood)
11717,CD19/CD103/CD25 (beenmerg),,,,,CD19/CD103/CD25 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,1,1,CD19/CD103/CD25 (bone marrow)
11719,CD10 (beenmerg),,,,,CD10 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,8,8,CD10 (bone marrow)
11720,CD10 (bloed),,,,,CD10 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,12,12,CD10 (blood)
11721,CD103 (beenmerg),,,,,CD103 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,1,1,CD103 (bone marrow)
11722,CD103 (bloed),,,,,CD103 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,2,2,CD103 (blood)
11723,CD117 (beenmerg),,,,,CD117 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,6,6,CD117 (bone marrow)
11724,CD117 (bloed),,,,,CD117 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,5,5,CD117 (blood)
11725,CD11c (beenmerg),,,,,CD11c (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,3,3,CD11c (bone marrow)
11726,CD11c (bloed),,,,,CD11c (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,12,12,CD11c (blood)
11727,CD13 (beenmerg),,,,,CD13 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,4,4,CD13 (bone marrow)
11728,CD13 (bloed),,,,,CD13 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,9,9,CD13 (blood)
11729,CD14 (beenmerg),,,,,CD14 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,3,3,CD14 (bone marrow)
11730,CD14 (bloed),,,,,CD14 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,5,5,CD14 (blood)
11731,CD15 (beenmerg),,,,,CD15 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,3,3,CD15 (bone marrow)
11732,CD15 (bloed),,,,,CD15 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,5,5,CD15 (blood)
11733,CD19 (beenmerg),,,,,CD19 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,9,9,CD19 (bone marrow)
11734,CD19 (bloed),,,,,CD19 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,16,16,CD19 (blood)
11735,CD19/CD5 (beenmerg),,,,,CD19/CD5 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,3,3,CD19/CD5 (bone marrow)
11736,CD19/CD5 (bloed),,,,,CD19/CD5 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,7,7,CD19/CD5 (blood)
11737,CD1a (beenmerg),,,,,CD1a (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,3,3,CD1a (bone marrow)
11738,CD1a (bloed),,,,,CD1a (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,5,5,CD1a (blood)
11739,CD2 (beenmerg),,,,,CD2 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,3,3,CD2 (bone marrow)
11740,CD2 (bloed),,,,,CD2 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,6,6,CD2 (blood)
11741,CD20 (beenmerg),,,,,CD20 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,7,7,CD20 (bone marrow)
11742,CD20 (bloed),,,,,CD20 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,11,11,CD20 (blood)
11743,CD22 (beenmerg),,,,,CD22 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,6,6,CD22 (bone marrow)
11744,CD22 (bloed),,,,,CD22 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,12,12,CD22 (blood)
11745,CD23 (beenmerg),,,,,CD23 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,3,3,CD23 (bone marrow)
11746,CD23 (bloed),,,,,CD23 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,8,8,CD23 (blood)
11747,CD24 (beenmerg),,,,,CD24 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,2,2,CD24 (bone marrow)
11748,CD24 (bloed),,,,,CD24 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,3,3,CD24 (blood)
11749,CD25 (beenmerg),,,,,CD25 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,6,6,CD25 (bone marrow)
11750,CD25 (bloed),,,,,CD25 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,12,12,CD25 (blood)
11751,CD3 (beenmerg),,,,,CD3 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,6,6,CD3 (bone marrow)
11752,CD3 (bloed),,,,,CD3 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,11,11,CD3 (blood)
11753,cytoplasmatisch CD3 (beenmerg),,,,,cytoplasmatisch CD3 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,3,3,cytoplasmic CD3 (bone marrow)
11754,cytoplasmatisch CD3 (bloed),,,,,cytoplasmatisch CD3 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,5,5,cytoplasmic CD3 (blood)
11755,CD33 (beenmerg),,,,,CD33 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,3,3,CD33 (bone marrow)
11756,CD33 (bloed),,,,,CD33 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,5,5,CD33 (blood)
11757,CD34 (beenmerg),,,,,CD34 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,5,5,CD34 (bone marrow)
11758,CD34 (bloed),,,,,CD34 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,10,10,CD34 (blood)
11759,CD34% (overig),,,,,CD34% (overig),486,LAB-Imm-diversen,,,,1,,,191,Geen,,,,,,numericitems,6,6,CD34% (other)
11760,CD36 (beenmerg),,,,,CD36 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,2,2,CD36 (bone marrow)
11761,CD36 (bloed),,,,,CD36 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,5,5,CD36 (blood)
11762,CD4 (beenmerg),,,,,CD4 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,6,6,CD4 (bone marrow)
11763,CD4 (bloed),,,,,CD4 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,10,10,CD4 (blood)
11764,CD42b (beenmerg),,,,,CD42b (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,3,3,CD42b (bone marrow)
11765,CD42b (bloed),,,,,CD42b (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,5,5,CD42b (blood)
11766,CD5 (beenmerg),,,,,CD5 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,7,7,CD5 (bone marrow)
11767,CD5 (bloed),,,,,CD5 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,13,13,CD5 (blood)
11768,CD56 (beenmerg),,,,,CD56 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,4,4,CD56 (bone marrow)
11769,CD56 (bloed),,,,,CD56 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,9,9,CD56 (blood)
11772,CD61 (beenmerg),,,,,CD61 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,3,3,CD61 (bone marrow)
11773,CD61 (bloed),,,,,CD61 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,5,5,CD61 (blood)
11776,CD7 (beenmerg),,,,,CD7 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,5,5,CD7 (bone marrow)
11777,CD7 (bloed),,,,,CD7 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,10,10,CD7 (blood)
11778,CD79b (beenmerg),,,,,CD79b (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,3,3,CD79b (bone marrow)
11779,CD79b (bloed),,,,,CD79b (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,6,6,CD79b (blood)
11780,CD8 (beenmerg),,,,,CD8 (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,6,6,CD8 (bone marrow)
11781,CD8 (bloed),,,,,CD8 (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,14,14,CD8 (blood)
11784,CH50-titer (bloed),,,,,CH50-titer (bloed),497,LAB-Divers-bloed,,,,1,,,191,Geen,,70,130,,,numericitems,13,13,CH50 titer (blood)
11785,cytoplasmatisch IgM (beenmerg),,,,,cytoplasmatisch IgM (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,3,3,cytoplasmic IgM (bone marrow)
11786,cytoplasmatisch IgM (bloed),,,,,cytoplasmatisch IgM (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,5,5,cytoplasmic IgM (blood)
11787,Dibuc.Rem% (bloed),,,,,Dibuc.Rem% (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,1,1,Dibuc.Rem% (blood)
11789,Eiwituitsch. (verz. urine),,,,,Eiwituitsch.-vur,507,LAB-Divers-verz. urine,,,,1,,,191,Geen,,,,,,numericitems,1,1,Protein Exc. (sat. urine)
11790,Eo % (bloed),,,,,Eo % (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,0,5,,,numericitems,4633,4633,Eo % (blood)
11792,Factor X activiteit (bloed),,,,,Factor X activiteit (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,60,120,,,numericitems,149,149,Factor X activity (blood)
11793,Factor XI activiteit (bloed),,,,,Factor XI activiteit (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,60,120,,,numericitems,154,154,Factor XI activity (blood)
11794,Factor XII activiteit (bloed),,,,,Factor XII activiteit (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,60,120,,,numericitems,148,148,Factor XII activity (blood)
11795,Factor XIII activiteit (bloed),,,,,Factor XIII activiteit (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,30,30,Factor XIII activity (blood)
11796,Factor II activiteit (bloed),,,,,Factor II activiteit (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,60,120,,,numericitems,150,150,Factor II activity (blood)
11797,Factor V activiteit (bloed),,,,,Factor V activiteit (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,60,120,,,numericitems,176,176,Factor V activity (blood)
11798,Factor VII activiteit (bloed),,,,,Factor VII activiteit (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,60,120,,,numericitems,161,161,Factor VII activity (blood)
11800,Factor VIII activiteit (bloed),,,,,Factor VIII activiteit (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,60,120,,,numericitems,278,278,Factor VIII activity (blood)
11801,Factor IX activiteit (bloed),,,,,Factor IX activiteit (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,60,120,,,numericitems,194,194,Factor IX activity (blood)
11804,Gamma-Fr  (bloed),,,,,Gamma-Fr  (bloed),490,LAB-Chem-bloed,,,,1,,,191,Geen,,,,,,numericitems,59,59,Gamma-Fr (blood)
11810,Hb A2 (bloed),,,,,Hb A2 (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,1,1,Hb A2 (blood)
11811,Hb F (bloed),,,,,Hb F (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,1,1,Hb F (blood)
11812,HbA1c (bloed),,,,,HbA1c (bloed),478,LAB-Endo-bloed,,,,1,,,191,Geen,,"4,3","6,1",,,numericitems,298,298,HbA1c (blood)
11816,HLA-DR (beenmerg),,,,,HLA-DR (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,6,6,HLA-DR (bone marrow)
11817,HLA-DR (bloed),,,,,HLA-DR (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,13,13,HLA-DR (blood)
11832,kappa (beenmerg),,,,,kappa (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,4,4,kappa (bone marrow)
11833,lambda (beenmerg),,,,,lambda (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,4,4,lambda (bone marrow)
11834,LD-fractie 1 (bloed),,,,,LD-fractie 1 (bloed),490,LAB-Chem-bloed,,,,1,,,191,Geen,,,,,,numericitems,3,3,LD fraction 1 (blood)
11836,LD-fractie 2 (bloed),,,,,LD-fractie 2 (bloed),490,LAB-Chem-bloed,,,,1,,,191,Geen,,,,,,numericitems,3,3,LD fraction 2 (blood)
11838,LD-fractie 3 (bloed),,,,,LD-fractie 3 (bloed),490,LAB-Chem-bloed,,,,1,,,191,Geen,,,,,,numericitems,3,3,LD fraction 3 (blood)
11840,LD-fractie 4 (bloed),,,,,LD-fractie 4 (bloed),490,LAB-Chem-bloed,,,,1,,,191,Geen,,,,,,numericitems,3,3,LD fraction 4 (blood)
11842,LD-fractie 5 (bloed),,,,,LD-fractie 5 (bloed),490,LAB-Chem-bloed,,,,1,,,191,Geen,,,,,,numericitems,3,3,LD fraction 5 (blood)
11846,Lymfocyten % (bloed),,,,,Lymfocyten % (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,10,35,,,numericitems,4606,4606,Lymphocytes % (blood)
11849,Metamyelocyten % (bloed),,,,,Metamyelocyten % (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,1911,1911,Metamyelocytes % (blood)
11850,Monocyten % (bloed),,,,,Monocyten % (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,1,10,,,numericitems,4602,4602,Monocytes % (Blood)
11852,MPO cytopl (beenmerg),,,,,MPO cytopl (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,1,1,MPO cytoplasm (bone marrow)
11854,Myelocyten % (bloed),,,,,Myelocyten % (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,1917,1917,Myelocytes % (blood)
11856,Neutro's % app (bloed),,,,,Neutro's % app (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,15,75,,,numericitems,2805,2805,Neutro's % app (blood)
11860,Para % TE (bloed),,,,,Para % TE (bloed),490,LAB-Chem-bloed,,,,1,,,191,Geen,,,,,,numericitems,6,6,Para % TE (Blood)
11863,Para % TE  (urine),,,,,Para % TE  (urine),481,LAB-Chem-verz. urine,,,,1,,,191,Geen,,,,,,numericitems,1,1,Para % TE (urine)
11865,Plasmacel (beenmerg),,,,,Plasmacel (beenmerg),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,64,64,Plasma cell (bone marrow)
11867,Promonocyten (beenmerg),,,,,Promonocyten (beenmerg),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,3,3,Promonocytes (bone marrow)
11868,Promyelocyten % (bloed),,,,,Promyelocyten % (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,1923,1923,Promyelocytes % (Blood)
11869,Proteïne C antigeen (bloed),,,,,Proteïne C antigeen (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,70,,,,numericitems,1,1,Protein C antigen (blood)
11870,Proteïne S antigeen totaal (bloed),,,,,Proteïne S antigeen totaal (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,3,3,Protein S antigen total (blood)
11871,Proteïne S antigeen vrij (bloed),,,,,Proteïne S antigeen vrij (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,4,4,Protein S antigen free (blood)
11872,Proteïne C activiteit (bloed),,,,,Proteïne C activiteit (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,70,,,,numericitems,1,1,Protein C activity (blood)
11873,vWF-activiteit (bloed),,,,,vWF-activiteit (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,60,,,,numericitems,81,81,vWF activity (blood)
11874,Rood Totaal (beenmerg),,,,,Rood Totaal (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,80,80,Red Total (bone marrow)
11875,Segmenten % (bloed),,,,,Segmenten % (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,45,75,,,numericitems,1656,1656,Segments % (blood)
11876,Segmenten (beenmerg),,,,,Segmenten (beenmerg),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,66,66,Segments (bone marrow)
11877,Sideroblasten (bloed),,,,,Sideroblasten (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,9,9,Sideroblasts (blood)
11878,IgD (beenmerg),,,,,IgD (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,1,1,IgD (bone marrow)
11879,IgD  (bloed),,,,,IgD  (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,4,4,IgD (blood)
11880,IgG (beenmerg),,,,,IgG (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,2,2,IgG (bone marrow)
11881,IgG  (bloed),,,,,IgG  (bloed),485,LAB-Imm-bloed,,,,1,,,191,Geen,,,,,,numericitems,3,3,IgG (blood)
11883,T-cellen% (overig),,,,,T-cellen% (overig),501,LAB-Hem-diversen,,,,1,,,191,Geen,,,,,,numericitems,6,6,T Cells % (Other)
11884,cytoplasmatisch TdT (beenmerg),,,,,cytoplasmatisch TdT (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,191,Geen,,,,,,numericitems,4,4,cytoplasmic TdT (bone marrow)
11885,cytoplasmatisch TdT (bloed),,,,,cytoplasmatisch TdT (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,6,6,cytoplasmic TdT (blood)
11886,vWF-antigeen (bloed),,,,,vWF-antigeen (bloed),500,LAB-Hem-bloed,,,,1,,,191,Geen,,,,,,numericitems,52,52,vWF antigen (blood)
11887,IJzer Verz% (bloed),,,,,IJzer Verz% (bloed),490,LAB-Chem-bloed,,,,1,,,191,Geen,,20,60,,,numericitems,967,967,Iron Con% (blood)
11888,YZER verz% (overig),,,,,YZER verz% (overig),479,LAB-Chem-diversen,,,,1,,,191,Geen,,,,,,numericitems,1,1,YZER Sat% (Other)
11889,Meettemp. (bloed),,,,,Meettemp. (bloed),491,LAB-Astr-bloed,,,,1,,,204,°,deg,,,,,numericitems,349632,349632,Measuring temp. (blood)
11893,Prothrombinetijd (bloed),,,,,Prothrombinetijd (bloed),500,LAB-Hem-bloed,,,,1,,,205,INR,{INR},0,"1,2",,,numericitems,66847,66847,Prothrombin time (blood)
11894,Prothrombinetijd  (bloed),,,,,Prothrombinetijd  (bloed),500,LAB-Hem-bloed,,,,1,,,205,INR,{INR},0,"1,2",,,numericitems,126843,126843,Prothrombin time (blood)
11896,HCG kU/L (bloed),,,,,HCG kU/L (bloed),478,LAB-Endo-bloed,,,,1,,,198,kE/l,kU/L,,,,,numericitems,6,6,HCG kU/L (blood)
11898,IgE totaal (bloed),,,,,IgE totaal (bloed),485,LAB-Imm-bloed,,,,1,,,198,kE/l,kU/L,0,100,,,numericitems,22,22,IgE total (blood)
11900,Kreat.klaring (urine),,,,,Kreat.klaring (urine),480,LAB-Chem-urine,,,,1,,,24,ml/min,mL/min,,,,,numericitems,91,91,Creat. clearance (urine)
11901,KREAT.KLAR (verz. urine),,,,,KREAT.KLAR-vur,481,LAB-Chem-verz. urine,,,,1,,,24,ml/min,mL/min,,,,,numericitems,167,167,KREAT.CLEAR (sat. urine)
11902,Bezinking (bloed),,,,,Bezinking (bloed),500,LAB-Hem-bloed,,,,1,,,161,mm/uur,mm/h,0,10,,,numericitems,18425,18425,sedimentation (blood)
11906,Micro-Bse (bloed),,,,,Micro-Bse (bloed),500,LAB-Hem-bloed,,,,1,,,161,mm/uur,mm/h,,,,,numericitems,207,207,Micro Bse (blood)
11910,MCHC (bloed)-LabZis2,,,,,MCHC-blo-LabZis2,500,LAB-Hem-bloed,,,,1,,,233,mmol/cel,mmol/L{RBCs},19,22,,,numericitems,5185,5185,MCHC(blood)-LabZis2
11918,Osmolaliteit (bloed),,,,,Osmolaliteit (bloed),490,LAB-Chem-bloed,,,,1,,,192,mosmol/kg,mosm/kg,280,300,,,numericitems,4816,4816,Osmolality (blood)
11919,OSMOLALIT. (overig),,,,,OSMOLALIT. (overig),479,LAB-Chem-diversen,,,,1,,,192,mosmol/kg,mosm/kg,,,,,numericitems,5,5,OSMOLALIT. (other)
11920,Osmolaliteit (faeces),,,,,Osmolaliteit (faeces),510,LAB-Chem-faeces,,,,1,,,192,mosmol/kg,mosm/kg,,,,,numericitems,24,24,Osmolality (feces)
11921,Osmolaliteit (urine),,,,,Osmolaliteit (urine),480,LAB-Chem-urine,,,,1,,,192,mosmol/kg,mosm/kg,50,1500,,,numericitems,2945,2945,Osmolality (urine)
11922,Osmolaliteit (verz. urine),,,,,Osmolaliteit (verz. urine),481,LAB-Chem-verz. urine,,,,1,,,192,mosmol/kg,mosm/kg,300,900,,,numericitems,21,21,Osmolality (saturation urine)
11925,TSH (bloed),,,,,TSH (bloed),478,LAB-Endo-bloed,,,,1,,,202,mE/l,mU/L,"0,3","4,5",,,numericitems,11935,11935,TSH (blood)
11929,Gastrine (bloed),,,,,Gastrine (bloed),478,LAB-Endo-bloed,,,,1,,,203,ng/l,ng/L,,,,,numericitems,2,2,Gastrin (blood)
11936,Renineact. (bloed),,,,,Renineact. (bloed),478,LAB-Endo-bloed,,,,1,,,207,ng/ml/uur,ng/mL/h,,,,,numericitems,1,1,Reninact. (blood)
11941,Vrij Cortisol (verz. urine),,,,,Vrij Cortisol (verz. urine),493,LAB-Endo-verz. urine,,,,1,,,209,nmol/24uur,nmol/(24.h),,,,,numericitems,21,21,Free Cortisol (sat. urine)
11942,Reticulo's (bloed),,,,,Reticulo's (bloed),500,LAB-Hem-bloed,,,,1,,,210,o/oo,[ppth],,,,,numericitems,1243,1243,Reticulos (blood)
11944,APTT  (bloed),,,,,APTT  (bloed),500,LAB-Hem-bloed,,,,1,,,3,sec,s,,,,,numericitems,130281,130281,aptt (blood)
11945,CEF-KAOL.T (bloed),,,,,CEF-KAOL.T-blo,500,LAB-Hem-bloed,,,,1,,,3,sec,s,0,40,,,numericitems,386,386,CEF-KAOL.T (blood)
11948,APTT Gecorrigeerd (bloed),,,,,APTT Gecorrigeerd (bloed),500,LAB-Hem-bloed,,,,1,,,3,sec,s,,,,,numericitems,3,3,APTT Corrected (Blood)
11950,Thrombinetijd (bloed),,,,,Thrombinetijd (bloed),500,LAB-Hem-bloed,,,,1,,,3,sec,s,,,,,numericitems,2,2,Thrombin time (blood)
11951,Trombinetijd (bloed),,,,,Trombinetijd (bloed),500,LAB-Hem-bloed,,,,1,,,3,sec,s,,,,,numericitems,33,33,Thrombin time (blood)
11955,C1Est-Rem. (bloed),,,,,C1Est-Rem. (bloed),490,LAB-Chem-bloed,,,,1,,,211,E/ml,U/mL,,,,,numericitems,3,3,C1Est-Rem. (blood)
11956,CA-15.3 (bloed),,,,,CA-15.3 (bloed),497,LAB-Divers-bloed,,,,1,,,211,E/ml,U/mL,,,,,numericitems,32,32,CA-15.3 (blood)
11959,CA-19.9 (bloed),,,,,CA-19.9 (bloed),497,LAB-Divers-bloed,,,,1,,,211,E/ml,U/mL,,,,,numericitems,65,65,CA-19.9 (blood)
11962,CA-125 (bloed),,,,,CA-125 (bloed),497,LAB-Divers-bloed,,,,1,,,211,E/ml,U/mL,0,35,,,numericitems,64,64,CA-125 (blood)
11965,Kleihauer (bloed),,,,,Kleihauer (bloed),500,LAB-Hem-bloed,,,,1,,,212,µl,uL,,,,,numericitems,14,14,Kleihauer (blood)
11969,ADA (bloed),,,,,ADA (bloed),490,LAB-Chem-bloed,,,,1,,,183,E/l,U/L,0,25,,,numericitems,4,4,ADA (blood)
11970,ADA pleuravocht (pleurapunct.),,,,,ADA pleuravocht (pleurapunct.),492,LAB-Divers-diversen,,,,1,,,183,E/l,U/L,,,,,numericitems,1,1,ADA pleural fluid (pleural puncture)
11971,ACE (bloed),,,,,ACE (bloed),490,LAB-Chem-bloed,,,,1,,,183,E/l,U/L,0,25,,,numericitems,9,9,ACE (blood)
11973,ACE (liquor),,,,,ACE (liquor),498,LAB-Divers-liquor,,,,1,,,183,E/l,U/L,,,,,numericitems,3,3,ACE (liqueur)
