source_concept_id,source_concept,item_en,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,abbreviation,categoryid,category,category_en,ordercategoryid,ordercategory,islabresult,valueid,value,unitid,unit,ucum_code,low_normal_value,high_normal_value,expected_min_value,expected_max_value,table,count,count_validated,source_concept_en
15556,Mycoplasma pneumoniae DNA PCR (liquor),,,,,Mycoplasma pneumoniae DNA PCR (liquor),539,LAB-Viro-Micro-liquor,,,,1,,,,,,,,,,freetextitems,9,9,Mycoplasma pneumoniae DNA PCR (liquor)
15587,Asp prec as (bloed),,,,,Asp prec as (bloed),495,LAB-Viro-Micro-serum,,,,1,,,,,,,,,,freetextitems,36,36,Asp prec as (blood)
15588,Asp prec as (overig),,,,,Asp prec as (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,2,2,Asp prec as (other)
15591,Asp prec as (br.-alv.lav),,,,,Asp prec as (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,22,22,Asp prec as (br.-alv.lav)
15605,Staphylococcus aureus DNA PCR (pleurapunct.),,,,,Staphylococcus aureus DNA PCR (pleurapunct.),526,LAB-Viro-Micro-pleurapunct.,,,,1,,,,,,,,,,freetextitems,1,1,Staphylococcus aureus DNA PCR (pleural puncture)
15610,Mycoplasma pneumoniae DNA PCR (pus),,,,,Mycoplasma pneumoniae DNA PCR (pus),553,LAB-Viro-Micro-pus,,,,1,,,,,,,,,,freetextitems,1,1,Mycoplasma pneumoniae DNA PCR (pus)
15611,Legionella pneumophila DNA PCR (keel),,,,,Legionella pneumophila DNA PCR (keel),547,LAB-Viro-Micro-keel,,,,1,,,,,,,,,,freetextitems,59,59,Legionella pneumophila DNA PCR (throat)
15614,FLT3 ITD (bloed),,,,,FLT3 ITD (bloed),500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,8,8,FLT3 ITD (blood)
15615,FLT3 ITD (beenmerg),,,,,FLT3 ITD (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,,,,,,,,freetextitems,12,12,FLT3 ITD (bone marrow)
15626,Ov.Verzend. feces (faeces),,,,,Ov.Verzend. feces (faeces),568,LAB-Divers-faeces,,,,1,,,,,,,,,,freetextitems,1,1,Ov.Shipping. feces (faeces)
15642,Varicella-Zoster virus DNA PCR (oog),,,,,Varicella-Zoster virus DNA PCR (oog),541,LAB-Viro-Micro-oog,,,,1,,,,,,,,,,freetextitems,3,3,Varicella-Zoster virus DNA PCR (eye)
15643,HSV type 1 DNA PCR (oog),,,,,HSV type 1 DNA PCR (oog),541,LAB-Viro-Micro-oog,,,,1,,,,,,,,,,freetextitems,6,6,HSV type 1 DNA PCR (eye)
15644,HSV type 2 DNA PCR (oog),,,,,HSV type 2 DNA PCR (oog),541,LAB-Viro-Micro-oog,,,,1,,,,,,,,,,freetextitems,6,6,HSV type 2 DNA PCR (eye)
15653,Parainfluenza 1 RNA PCR (sputum),,,,,Parainfluenza 1 RNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,64,64,Parainfluenza 1 RNA PCR (sputum)
15654,Parainfluenza 1 RNA PCR (keel),,,,,Parainfluenza 1 RNA PCR (keel),547,LAB-Viro-Micro-keel,,,,1,,,,,,,,,,freetextitems,136,136,Parainfluenza 1 RNA PCR (throat)
15655,Parainfluenza 1 RNA PCR (nasophar.wat),,,,,Parainfluenza 1 RNA PCR (nasophar.wat),513,LAB-Viro-Micro-nasophar.wat,,,,1,,,,,,,,,,freetextitems,93,93,Parainfluenza 1 RNA PCR (nasophar.wat)
15656,Parainfluenza 1 RNA PCR (br.-alv.lav),,,,,Parainfluenza 1 RNA PCR (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,169,169,Parainfluenza 1 RNA PCR (br.-alv.lav)
15657,Parainfluenza 1 RNA PCR (neus),,,,,Parainfluenza 1 RNA PCR (neus),543,LAB-Viro-Micro-neus,,,,1,,,,,,,,,,freetextitems,1,1,Parainfluenza 1 RNA PCR (nasal)
15658,Parainfluenza 1 RNA PCR (overig),,,,,Parainfluenza 1 RNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,12,12,Parainfluenza 1 RNA PCR (other)
15659,THF/THE (verz. urine),,,,,THF/THE-vur,507,LAB-Divers-verz. urine,,,,1,,,,,,,,,,freetextitems,2,2,THF/THE (saturated urine)
15686,HBV genotypering (bloed),,,,,HBV genotypering (bloed),495,LAB-Viro-Micro-serum,,,,1,,,,,,,,,,freetextitems,1,1,HBV genotyping (blood)
15694,JAK2 V617F (bloed),,,,,JAK2 V617F (bloed),485,LAB-Imm-bloed,,,,1,,,,,,,,,,freetextitems,3,3,JAK2 V617F (blood)
15695,JAK2 V617F (beenmerg),,,,,JAK2 V617F (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,,,,,,,,freetextitems,7,7,JAK2 V617F (bone marrow)
15697,NPM1 mutatie (bloed),,,,,NPM1 mutatie (bloed),485,LAB-Imm-bloed,,,,1,,,,,,,,,,freetextitems,7,7,NPM1 mutation (blood)
15698,NPM1 mutatie (beenmerg),,,,,NPM1 mutatie (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,,,,,,,,freetextitems,10,10,NPM1 mutation (bone marrow)
15743,Cytomegalovirus DNA PCR (sputum),,,,,Cytomegalovirus DNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,16,16,Cytomegalovirus DNA PCR (sputum)
15744,HSV type 1 DNA PCR (biopt),,,,,HSV type 1 DNA PCR (biopt),555,LAB-Viro-Micro-biopt,,,,1,,,,,,,,,,freetextitems,5,5,HSV type 1 DNA PCR (biopsy)
15745,HSV type 1 DNA PCR (blaasjesv.),,,,,HSV type 1 DNA PCR (blaasjesv.),516,LAB-Viro-Micro-blaasjes,,,,1,,,,,,,,,,freetextitems,58,58,HSV type 1 DNA PCR (vesicle v.)
15746,HSV type 1 DNA PCR (sputum),,,,,HSV type 1 DNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,18,18,HSV type 1 DNA PCR (sputum)
15747,HSV type 2 DNA PCR (biopt),,,,,HSV type 2 DNA PCR (biopt),555,LAB-Viro-Micro-biopt,,,,1,,,,,,,,,,freetextitems,5,5,HSV type 2 DNA PCR (biopsy)
15748,HSV type 2 DNA PCR (blaasjesv.),,,,,HSV type 2 DNA PCR (blaasjesv.),516,LAB-Viro-Micro-blaasjes,,,,1,,,,,,,,,,freetextitems,58,58,HSV type 2 DNA PCR (vesicle v.)
15749,HSV type 2 DNA PCR (sputum),,,,,HSV type 2 DNA PCR (sputum),527,LAB-Viro-Micro-sputum,,,,1,,,,,,,,,,freetextitems,18,18,HSV type 2 DNA PCR (sputum)
15751,Mtub PCR (perica.vocht),,,,,Mtub PCR (perica.vocht),524,LAB-Viro-Micro-perica.vocht,,,,1,,,,,,,,,,freetextitems,4,4,Mtub PCR (perica.fluid)
15752,M. tuberculosis DNA PCR (punctaat),,,,,M. tuberculosis DNA PCR (punctaat),533,LAB-Viro-Micro-punctaat,,,,1,,,,,,,,,,freetextitems,14,14,M. tuberculosis DNA PCR (punctuate)
15754,M. genus DNA PCR (punctaat),,,,,M. genus DNA PCR (punctaat),533,LAB-Viro-Micro-punctaat,,,,1,,,,,,,,,,freetextitems,6,6,M. genus DNA PCR (punctuate)
15759,Chl.tr.PCR (nasophar.wat)-LabZis2,,,,,Chl.tr.PCR-naso-LabZis2,696,LAB-LabZIS2_Ongebruikt,,,,1,,,,,,,,,,freetextitems,1,1,Chl.tr.PCR (nasophar.wat)-LabZis2
15763,BK virus DNA PCR (liquor),,,,,BK virus DNA PCR (liquor),539,LAB-Viro-Micro-liquor,,,,1,,,,,,,,,,freetextitems,3,3,BK virus DNA PCR (liquor)
15764,Borrelia burgdorferi DNA PCR (liquor),,,,,Borrelia burgdorferi DNA PCR (liquor),539,LAB-Viro-Micro-liquor,,,,1,,,,,,,,,,freetextitems,4,4,Borrelia burgdorferi DNA PCR (liquor)
15765,Borrelia burgdorferi DNA PCR (biopt),,,,,Borrelia burgdorferi DNA PCR (biopt),555,LAB-Viro-Micro-biopt,,,,1,,,,,,,,,,freetextitems,1,1,Borrelia burgdorferi DNA PCR (biopsy)
15766,Borrelia burgdorferi DNA PCR (overig),,,,,Borrelia burgdorferi DNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,1,1,Borrelia burgdorferi DNA PCR (other)
15782,Adenovirus DNA PCR (liquor),,,,,Adenovirus DNA PCR (liquor),539,LAB-Viro-Micro-liquor,,,,1,,,,,,,,,,freetextitems,4,4,Adenovirus DNA PCR (liquor)
15789,Chlamydia pneumoniae DNA PCR (neus),,,,,Chlamydia pneumoniae DNA PCR (neus),543,LAB-Viro-Micro-neus,,,,1,,,,,,,,,,freetextitems,1,1,Chlamydia pneumoniae DNA PCR (nasal)
15790,Mycoplasma pneumoniae IgA (bloed),,,,,Mycoplasma pneumoniae IgA (bloed),495,LAB-Viro-Micro-serum,,,,1,,,,,,,,,,freetextitems,52,52,Mycoplasma pneumoniae IgA (blood)
15791,Mycoplasma pneumoniae IgG (bloed),,,,,Mycoplasma pneumoniae IgG (bloed),495,LAB-Viro-Micro-serum,,,,1,,,,,,,,,,freetextitems,52,52,Mycoplasma pneumoniae IgG (blood)
15792,Adenovirus DNA PCR (neus),,,,,Adenovirus DNA PCR (neus),543,LAB-Viro-Micro-neus,,,,1,,,,,,,,,,freetextitems,3,3,Adenovirus DNA PCR (nasal)
15872,Anti-IgG CMV (bloed),,,,,Anti-IgG CMV (bloed),495,LAB-Viro-Micro-serum,,,,1,,,,,,,,,,freetextitems,1,1,Anti-IgG CMV (blood)
15873,Varicella-Zoster virus DNA PCR (bloed),,,,,Varicella-Zoster virus DNA PCR (bloed),537,LAB-Viro-Micro-edta-bloed,,,,1,,,,,,,,,,freetextitems,3,3,Varicella-Zoster virus DNA PCR (blood)
17042,1ste HLA screen (bloed),,,,,1ste HLA screen (bloed),500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,11,11,1st HLA screen (blood)
17043,2 Ca-fos kristallen (urine),,,,,2 Ca-fos kristallen (urine),551,LAB-Urine-urine,,,,1,,,,,,,,,,freetextitems,6,6,2 Ca-fos crystals (urine)
17044,2de HLA + conf. (bloed),,,,,2de HLA + conf. (bloed),500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,6,6,2nd HLA + conf. (blood)
17046,ADAMST13 antistof (bloed),,,,,ADAMST13 antistof (bloed),500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,5,5,ADAMST13 antibody (blood)
17052,Adenovirus DNA PCR (pus),,,,,Adenovirus DNA PCR (pus),553,LAB-Viro-Micro-pus,,,,1,,,,,,,,,,freetextitems,1,1,Adenovirus DNA PCR (pus)
17053,Amorf kristallen (urine),,,,,Amorf kristallen (urine),551,LAB-Urine-urine,,,,1,,,,,,,,,,freetextitems,446,446,Amorphous crystals (urine)
17054,anisochromasie (bloed),,,,,anisochromasie (bloed),500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,831,831,anisochromasia (blood)
17055,anisoplanie (bloed),,,,,anisoplanie (bloed),500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,1135,1135,anisoplania (blood)
17056,Anti HBsAg (bloed),,,,,Anti HBsAg (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,101,101,Anti HBsAg (blood)
17057,Anti Streptolysine-O (bloed),,,,,Anti Streptolysine-O (bloed),497,LAB-Divers-bloed,,,,1,,,,,,,,,,freetextitems,8,8,Anti Streptolysin-O (blood)
17058,Ascaris lumbricoides IgG (bloed),,,,,Ascaris lumbricoides IgG (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,3,3,Ascaris lumbricoides IgG (blood)
17059,Aspergillus precipitine antistoffen (bloed),,,,,Aspergillus precipitine antistoffen (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,2,2,Aspergillus precipitin antibodies (blood)
17060,"Australis, Australis, Ballico (bloed)",,,,,"Australis, Australis, Ballico (bloed)",561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,6,6,"Australis, Australis, Ballico (blood)"
17061,"Australis, Bratislava, Jez bratislava (bloed)",,,,,"Australis, Bratislava, Jez bratislava (bloed)",561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,6,6,"Australis, Bratislava, Jez bratislava (blood)"
17062,"Autumnalis, Rachmati, Rachmat (bloed)",,,,,"Autumnalis, Rachmati, Rachmat (bloed)",561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,6,6,"Autumnalis, Rachmati, Rachmat (blood)"
17064,"Ballum, Ballum, Mus 127 (bloed)",,,,,"Ballum, Ballum, Mus 127 (bloed)",561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,6,6,"Ballum, Ballum, Mus 127 (blood)"
17075,Bartonella henselae DNA PCR (punctaat),,,,,Bartonella henselae DNA PCR (punctaat),533,LAB-Viro-Micro-punctaat,,,,1,,,,,,,,,,freetextitems,1,1,Bartonella henselae DNA PCR (punctuate)
17077,Bartonella henselae IgM (bloed),,,,,Bartonella henselae IgM (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,2,2,Bartonella henselae IgM (blood)
17078,basofiele punctering (bloed),,,,,basofiele punctering (bloed),500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,101,101,basophilic puncture (blood)
17079,"Bataviae, Bataviae, Swart (bloed)",,,,,"Bataviae, Bataviae, Swart (bloed)",500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,6,6,"Bataviae, Bataviae, Swart (blood)"
17097,Bordetella pertussis DNA PCR (br.-alv.lav),,,,,Bordetella pertussis DNA PCR (br.-alv.lav),514,LAB-Viro-Micro-BAL,,,,1,,,,,,,,,,freetextitems,1,1,Bordetella pertussis DNA PCR (br.-alv.lav)
17103,Bordetella pertussis IgA (bloed),,,,,Bordetella pertussis IgA (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,1,1,Bordetella pertussis IgA (blood)
17104,Bordetella pertussis IgG (bloed),,,,,Bordetella pertussis IgG (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,1,1,Bordetella pertussis IgG (blood)
17109,Borrelia burgdorferi DNA PCR (bloed),,,,,Borrelia burgdorferi DNA PCR (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,2,2,Borrelia burgdorferi DNA PCR (blood)
17113,Borrelia burgdorferi DNA PCR (pus),,,,,Borrelia burgdorferi DNA PCR (pus),553,LAB-Viro-Micro-pus,,,,1,,,,,,,,,,freetextitems,1,1,Borrelia burgdorferi DNA PCR (pus)
17115,Campylobacter jejuni IgA (bloed),,,,,Campylobacter jejuni IgA (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,1,1,Campylobacter jejuni IgA (blood)
17116,Campylobacter jejuni IgG (bloed),,,,,Campylobacter jejuni IgG (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,1,1,Campylobacter jejuni IgG (blood)
17117,Campylobacter jejuni IgM (bloed),,,,,Campylobacter jejuni IgM (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,1,1,Campylobacter jejuni IgM (blood)
17120,"Canicola, canicola, Hond Utrecht IV (bloed)",,,,,"Canicola, canicola, Hond Utrecht IV (bloed)",561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,6,6,"Canicola, canicola, Dog Utrecht IV (blood)"
17124,CD2 MC (beenmerg),,,,,CD2 MC (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,,,,,,,,freetextitems,1,1,CD2 MC (bone marrow)
17129,CD25 MC (beenmerg),,,,,CD25 MC (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,,,,,,,,freetextitems,1,1,CD25 MC (bone marrow)
17134,CD34 MC (beenmerg),,,,,CD34 MC (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,,,,,,,,freetextitems,1,1,CD34 MC (bone marrow)
17139,CD45 MC (beenmerg),,,,,CD45 MC (beenmerg),575,LAB-Imm-beenmerg,,,,1,,,,,,,,,,freetextitems,1,1,CD45 MC (bone marrow)
17148,"Celledoni, Celledoni, Celledoni (bloed)",,,,,"Celledoni, Celledoni, Celledoni (bloed)",485,LAB-Imm-bloed,,,,1,,,,,,,,,,freetextitems,6,6,"Celledoni, Celledoni, Celledoni (blood)"
17156,Chlamydia trachomatis DNA PCR (nasophar.wat),,,,,Chlamydia trachomatis DNA PCR (nasophar.wat),513,LAB-Viro-Micro-nasophar.wat,,,,1,,,,,,,,,,freetextitems,1,1,Chlamydia trachomatis DNA PCR (nasophar.wat)
17157,Chlamydia trachomatis DNA PCR (punctaat),,,,,Chlamydia trachomatis DNA PCR (punctaat),533,LAB-Viro-Micro-punctaat,,,,1,,,,,,,,,,freetextitems,1,1,Chlamydia trachomatis DNA PCR (punctuate)
17159,Chlamydia trachomatis DNA PCR (vagina),,,,,Chlamydia trachomatis DNA PCR (vagina),531,LAB-Viro-Micro-vagina,,,,1,,,,,,,,,,freetextitems,5,5,Chlamydia trachomatis DNA PCR (vagina)
17173,Chlamydia pneumoniae DNA PCR (bloed),,,,,Chlamydia pneumoniae DNA PCR (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,5,5,Chlamydia pneumoniae DNA PCR (blood)
17177,Chlamydia pneumoniae DNA PCR (punctaat),,,,,Chlamydia pneumoniae DNA PCR (punctaat),533,LAB-Viro-Micro-punctaat,,,,1,,,,,,,,,,freetextitems,1,1,Chlamydia pneumoniae DNA PCR (punctuate)
17180,Chlamydia  psittaci IgG testwaarde (bloed),,,,,Chlamydia  psittaci IgG testwaarde (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,1,1,Chlamydia psittaci IgG test value (blood)
17181,Chlamydia  psittaci IgM testwaarde (bloed),,,,,Chlamydia  psittaci IgM testwaarde (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,1,1,Chlamydia psittaci IgM test value (blood)
17182,Chlamydia psittaci DNA PCR (bloed),,,,,Chlamydia psittaci DNA PCR (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,5,5,Chlamydia psittaci DNA PCR (blood)
17187,Chlamydia  psittaci IgG (bloed),,,,,Chlamydia  psittaci IgG (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,1,1,Chlamydia psittaci IgG (blood)
17188,Chlamydia  psittaci IgM (bloed),,,,,Chlamydia  psittaci IgM (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,1,1,Chlamydia psittaci IgM (blood)
17192,Conclusie ALP (beenmerg),,,,,Conclusie ALP (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,,,,,,,,freetextitems,9,9,Conclusion ALP (bone marrow)
17193,Conclusie ALP (bloed),,,,,Conclusie ALP (bloed),500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,7,7,Conclusion ALP (blood)
17197,Conclusie Imm.FenoTyp (liquor),,,,,Conclusie Imm.FenoTyp (liquor),509,LAB-Imm-liquor,,,,1,,,,,,,,,,freetextitems,8,8,Conclusion Imm.FenoTyp (liquor)
17199,Conclusie KLP (beenmerg),,,,,Conclusie KLP (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,,,,,,,,freetextitems,1,1,Conclusion KLP (bone marrow)
17200,Conclusie KLP (bloed),,,,,Conclusie KLP (bloed),500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,1,1,Conclusion KLP (blood)
17201,Conclusie KSP (beenmerg),,,,,Conclusie KSP (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,,,,,,,,freetextitems,4,4,Conclusion KSP (bone marrow)
17202,Conclusie KSP (bloed),,,,,Conclusie KSP (bloed),500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,2,2,Conclusion KSP (blood)
17203,Conclusie LP (beenmerg),,,,,Conclusie LP (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,,,,,,,,freetextitems,3,3,Conclusion LP (bone marrow)
17204,Conclusie LP (bloed),,,,,Conclusie LP (bloed),500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,7,7,Conclusion LP (blood)
17205,Conclusie MDS (beenmerg),,,,,Conclusie MDS (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,,,,,,,,freetextitems,2,2,Conclusion MDS (bone marrow)
17208,Conclusie MP (beenmerg),,,,,Conclusie MP (beenmerg),571,LAB-Hem-beenmerg,,,,1,,,,,,,,,,freetextitems,1,1,Conclusion MP (bone marrow)
17210,Conclusie PNH (bloed),,,,,Conclusie PNH (bloed),500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,3,3,Conclusion PNH (blood)
17211,Conclusie SpecStolling (bloed),,,,,Conclusie SpecStolling (bloed),500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,194,194,Conclusion SpecCotting (blood)
17212,Coxiella burnetii DNA PCR (biopt),,,,,Coxiella burnetii DNA PCR (biopt),555,LAB-Viro-Micro-biopt,,,,1,,,,,,,,,,freetextitems,3,3,Coxiella burnetii DNA PCR (biopsy)
17213,Coxiella burnetii DNA PCR (bloed),,,,,Coxiella burnetii DNA PCR (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,6,6,Coxiella burnetii DNA PCR (blood)
17218,Coxiella burnetii IgG fase 1 IFA (bloed),,,,,Coxiella burnetii IgG fase 1 IFA (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,10,10,Coxiella burnetii IgG stage 1 IFA (blood)
17219,Coxiella burnetii IgG fase 2 IFA (bloed),,,,,Coxiella burnetii IgG fase 2 IFA (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,10,10,Coxiella burnetii IgG phase 2 IFA (blood)
17220,Coxiella burnetii IgM fase 1 IFA (bloed),,,,,Coxiella burnetii IgM fase 1 IFA (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,9,9,Coxiella burnetii IgM phase 1 IFA (blood)
17221,Coxiella burnetii IgM fase 2 IFA (bloed),,,,,Coxiella burnetii IgM fase 2 IFA (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,9,9,Coxiella burnetii IgM phase 2 IFA (blood)
17222,Coxsackievirus IgA (bloed),,,,,Coxsackievirus IgA (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,15,15,Coxsackievirus IgA (blood)
17223,Coxsackievirus IgG (bloed),,,,,Coxsackievirus IgG (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,15,15,Coxsackievirus IgG (blood)
17224,Coxsackievirus IgM (bloed),,,,,Coxsackievirus IgM (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,15,15,Coxsackievirus IgM (blood)
17225,Cryofibrinogeen (bloed),,,,,Cryofibrinogeen (bloed),490,LAB-Chem-bloed,,,,1,,,,,,,,,,freetextitems,1,1,Cryofibrinogen (blood)
17226,"Cynopteri, Cynopteri, 3522 C (bloed)",,,,,"Cynopteri, Cynopteri, 3522 C (bloed)",561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,6,6,"Cynopteri, Cynopteri, 3522 C (blood)"
17227,Cysticercose (Taenia) antistoffen (bloed),,,,,Cysticercose (Taenia) antistoffen (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,2,2,Cysticercosis (Taenia) antibodies (blood)
17228,Cytogenetica materiaal (bloed),,,,,Cytogenetica materiaal (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,29,29,Cytogenetics material (blood)
17231,Cytomegalovirus DNA PCR (keel),,,,,Cytomegalovirus DNA PCR (keel),547,LAB-Viro-Micro-keel,,,,1,,,,,,,,,,freetextitems,1,1,Cytomegalovirus DNA PCR (throat)
17232,Cytomegalovirus DNA PCR (overig),,,,,Cytomegalovirus DNA PCR (overig),542,LAB-Viro-Micro-diversen,,,,1,,,,,,,,,,freetextitems,1,1,Cytomegalovirus DNA PCR (other)
17236,Cytomegalovirus DNA PCR (pus),,,,,Cytomegalovirus DNA PCR (pus),553,LAB-Viro-Micro-pus,,,,1,,,,,,,,,,freetextitems,2,2,Cytomegalovirus DNA PCR (PUS)
17238,Dengue virus IgG (bloed),,,,,Dengue virus IgG (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,4,4,Dengue virus IgG (blood)
17239,Dengue virus IgM (bloed),,,,,Dengue virus IgM (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,4,4,Dengue virus IgM (blood)
17241,Diuretica screening (urine),,,,,Diuretica screening (urine),505,LAB-Tox-urine,,,,1,,,,,,,,,,freetextitems,1,1,Diuretic screening (urine)
17242,Echinococcus granulosus (bloed),,,,,Echinococcus granulosus (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,1,1,Echinococcus granulosus (blood)
17245,Echinococcus multilocularis IgG (bloed),,,,,Echinococcus multilocularis IgG (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,1,1,Echinococcus multilocularis IgG (blood)
17246,echinocyten (bloed),,,,,echinocyten (bloed),500,LAB-Hem-bloed,,,,1,,,,,,,,,,freetextitems,468,468,echinocytes (blood)
17247,Echovirus IgA (bloed),,,,,Echovirus IgA (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,15,15,Echovirus IgA (blood)
17248,Echovirus IgG (bloed),,,,,Echovirus IgG (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,15,15,Echovirus IgG (blood)
17249,Echovirus IgM (bloed),,,,,Echovirus IgM (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,15,15,Echovirus IgM (blood)
17251,Ent histolytica antistoffen agglutinatie (bloed),,,,,Ent histolytica antistoffen agglutinatie (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,1,1,Ent histolytica antibodies agglutination (blood)
17252,Ent histolytica antistoffen Dipstick (bloed),,,,,Ent histolytica antistoffen Dipstick (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,1,1,Ent histolytica antibodies Dipstick (blood)
17260,Enterovirus IgA (bloed),,,,,Enterovirus IgA (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,15,15,Enterovirus IgA (blood)
17261,Enterovirus IgG (bloed),,,,,Enterovirus IgG (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,15,15,Enterovirus IgG (blood)
17262,Enterovirus IgM (bloed),,,,,Enterovirus IgM (bloed),561,LAB-Viro-Micro-bloed,,,,1,,,,,,,,,,freetextitems,15,15,Enterovirus IgM (blood)
17263,Enterovirus RNA PCR (blaasjesv.),,,,,Enterovirus RNA PCR (blaasjesv.),516,LAB-Viro-Micro-blaasjes,,,,1,,,,,,,,,,freetextitems,1,1,Enterovirus RNA PCR (vesicle v.)
